,SN,0,1,2,3,4,5,6,7,8
206,SDSS-II SN 13051,-5.200164,3.6251705,1.4734998,2.6983902,-1.3190739,1.442205,8.039503,0.62401456,-1.6704402
207,SDSS-II SN 13062,4.2201,1.668291,-0.4791843,5.4285154,0.81851965,4.6557474,5.5520387,0.08265901,-6.984034
208,SDSS-II SN 13076,0.8986218,4.779646,-6.317968,-4.996912,-6.5145497,1.3644656,-2.758211,4.8675866,-2.9470787
209,SDSS-II SN 13096,-9.233074,-0.29710084,1.4881235,0.77538735,-0.7390442,2.8147964,-1.672747,4.1545434,-4.4182196
210,SDSS-II SN 13168,-0.29386052,1.6156548,4.0767236,2.0877125,-9.171032,-0.21898282,-1.7126716,5.9970474,-1.1565704
211,SDSS-II SN 13283,4.2096076,-1.4497577,-3.0625997,-0.752484,3.8207211,1.2685003,-4.0906324,6.4582024,2.6987565
212,SDSS-II SN 13291,-2.3587058,-7.1464987,-0.511645,-2.854888,3.1651757,-4.002224,0.09605734,5.66768,-1.7894803
213,SDSS-II SN 13330,-0.28155285,-3.100331,2.3739986,-8.807551,-0.59465826,4.5136333,-0.23831774,5.9136944,-3.1483507
214,SDSS-II SN 13344,-4.915219,-3.160106,0.046935096,-3.36934,3.1480162,1.1690347,2.092734,7.352046,-5.7654166
215,SDSS-II SN 13395,-10.584443,2.826787,-1.5155332,4.1545086,4.46459,-1.0493159,-0.42725527,4.260612,0.81917036
216,SDSS-II SN 13404,-1.7457681,-0.68966764,4.994436,-5.3430037,-0.6266533,8.233943,-1.8460556,-0.4942289,-0.34344205
217,SDSS-II SN 1342,6.452861,-4.5255895,-1.2555197,-3.1656115,1.824808,-5.2811213,-0.18895736,2.7839375,-1.3232445
218,SDSS-II SN 13440,1.1387426,1.7345384,-8.185168,-1.0112892,6.8285985,3.043829,1.1538813,7.683227,-0.5685631
219,SDSS-II SN 13441,-4.091722,1.1083643,3.5200071,-4.896636,-0.063108586,1.6503131,-4.4199967,7.127378,-0.25157574
220,SDSS-II SN 13460,-1.803984,-2.0913358,-3.3265817,-1.4460406,1.8011769,3.0516088,3.3634334,1.2255131,-7.595533
221,SDSS-II SN 13472,0.009934603,0.6100876,0.35426968,-3.0558836,-0.84946525,1.8334334,6.8805084,10.677861,1.9275249
222,SDSS-II SN 13487,-1.2874964,2.0142753,4.0256915,-0.17642444,-0.94436723,-3.311638,-1.3213917,6.8151035,-3.6671982
223,SDSS-II SN 13492,-7.3517437,5.7407656,0.17665902,-6.3148475,0.96441877,-2.623282,2.4109967,-1.8919979,-6.0685945
224,SDSS-II SN 13529,-8.965312,3.4968908,-0.32371485,3.011744,0.3183423,-1.3204223,4.1551557,9.581852,-3.804487
225,SDSS-II SN 13554,-2.0230854,5.569487,3.7539601,4.437405,0.059729487,-1.0980422,-1.9743153,2.543028,-6.749901
226,SDSS-II SN 13644,1.6890463,5.361535,0.19363925,2.1717098,9.89138,-3.1827877,0.42801422,0.9884032,4.566262
227,SDSS-II SN 13646,-7.473542,0.09507137,-0.109669164,7.4224586,1.3253998,-4.7566915,4.5572944,0.17422955,-1.1568882
228,SDSS-II SN 13675,-4.945033,8.348465,0.47831476,1.4605448,1.7680185,-0.3177943,4.1050234,4.650593,-9.152268
229,SDSS-II SN 13699,2.9214497,-1.5337565,0.7130144,-5.256908,2.2231028,3.9509425,2.112661,6.490824,2.4763975
230,SDSS-II SN 13725,-0.6577499,9.168545,1.5699977,6.244332,2.4792473,1.1827127,-0.3247139,-1.6020905,-0.45525092
231,SDSS-II SN 13803,3.939091,-0.71374476,-0.09004409,5.393624,-2.809938,2.4153283,-4.8821273,4.6876535,-0.677815
232,SDSS-II SN 13813,-1.636106,-2.7324407,-0.014326049,-0.7677709,7.7418737,1.4077555,-1.1233919,7.8870487,0.5618699
233,SDSS-II SN 13833,0.20005576,6.3747272,0.7392153,-6.4734855,-0.44602624,4.6863503,1.2788906,2.5437667,2.2282104
234,SDSS-II SN 13843,-0.61144936,3.4377263,-1.958043,-4.596228,-1.0034338,-6.775755,-7.734427,3.3954084,0.13062112
235,SDSS-II SN 13864,-5.3388987,3.8397722,-0.6231384,1.1038212,2.9114974,2.8867857,-2.1433797,8.016172,-11.844235
236,SDSS-II SN 13931,-0.96223205,-0.2935775,2.3161047,-8.784388,-2.6161416,-0.52671504,2.7131207,3.2397804,-8.228043
237,SDSS-II SN 1395,-1.3292278,3.67563,3.547077,0.8384729,6.4613514,4.084733,-0.5842771,6.3445663,-0.87825763
238,SDSS-II SN 14054,3.4866405,-0.5258621,-2.9264019,0.99346757,1.1850421,1.7917757,0.976786,11.220622,4.679578
239,SDSS-II SN 14081,0.2775697,-7.074908,2.2239792,-0.50678366,1.3500799,-0.067974895,4.4797707,7.604031,-0.018930262
240,SDSS-II SN 14113,-6.5304337,1.4875752,0.8857088,-9.6052,1.2279979,-1.0316061,-5.113901,2.1020675,-3.9833791
241,SDSS-II SN 14258,3.0093055,2.117801,2.6557465,4.6050696,-0.6420337,-2.4128275,-4.8539557,4.8937855,-6.975396
242,SDSS-II SN 14260,-5.6197543,-3.3302796,-4.000333,-2.1527464,4.1257887,-3.1103725,-3.1613407,4.425005,-7.3341093
243,SDSS-II SN 14311,4.734953,0.05406259,-2.3328652,2.836315,1.4989291,-4.191051,-0.51536906,0.57778823,-9.695157
244,SDSS-II SN 14347,-1.5434804,0.46432,-4.351331,-1.4532105,4.6652436,-0.09169046,0.46469885,13.482588,-1.8821546
245,SDSS-II SN 14361,-5.704008,2.3417888,-4.3228965,-3.956936,1.4655875,0.8262661,-6.4805555,3.5653455,-0.8226829
246,SDSS-II SN 14375,-7.215376,5.264681,0.14129457,-1.2728057,-5.467653,0.8857619,-0.042924102,9.620904,-4.029342
247,SDSS-II SN 14400,1.3202449,-3.4275067,-7.6374784,1.3876854,5.806331,-2.5674505,0.010205605,3.80725,-3.2517605
248,SDSS-II SN 14429,-5.288273,0.8540335,-3.484736,-3.76165,6.0128655,5.342263,-2.3608668,5.7032332,-6.49125
249,SDSS-II SN 14453,-1.9564122,0.46394297,-0.124297984,-5.024763,-0.8082623,-9.292068,3.9739962,3.656903,2.452674
250,SDSS-II SN 14467,-6.8000317,1.2070862,-0.77655226,1.1056179,3.8227248,-3.9060526,1.9897132,5.791499,-10.674697
251,SDSS-II SN 14493,4.3627872,-0.606355,-0.1268431,-2.027364,0.70840526,-5.931534,-0.6981433,5.66606,2.536687
252,SDSS-II SN 14498,-5.1852674,2.9115956,4.602745,-8.209271,-1.9897398,-3.167859,-3.6565328,2.1437814,-9.82662
253,SDSS-II SN 14505,-1.1760758,7.3088603,-2.3599072,-7.050792,4.4049683,0.64233977,-0.61381334,3.9366176,0.51417065
254,SDSS-II SN 14528,-4.8558106,7.796824,4.981399,2.2532299,-1.9513259,2.9639459,-0.21646026,2.16351,-4.0527444
255,SDSS-II SN 14617,-1.4409801,1.7102445,-1.6519835,5.065668,9.65276,8.0751705,0.6226222,5.297933,-5.225234
256,SDSS-II SN 1465,-0.7362068,2.312587,-0.90190643,3.3936052,5.921842,2.3836157,10.500688,1.9831853,4.8572845
257,SDSS-II SN 1470,-2.4949224,4.792642,-4.53618,-5.960909,-4.6292243,-6.56544,-1.5977024,0.66014826,-3.5045369
258,SDSS-II SN 14821,1.3993907,3.2712622,0.23150949,-0.8484079,-0.008388426,-0.67882437,4.023419,9.277507,-8.418408
259,SDSS-II SN 14964,-0.8911626,0.29654855,0.7396162,12.468772,-1.0796573,-0.27005756,-1.6343621,-1.9353719,-3.0541232
260,SDSS-II SN 1500,-5.0694094,2.946528,2.9024146,-2.0031803,6.137146,0.7772921,0.70233464,2.0335302,-7.04563
261,SDSS-II SN 15046,-0.035720497,0.049714826,0.04692492,0.31213668,-0.04042947,0.17380859,22.149408,3.1115913,-18.699564
262,SDSS-II SN 15055,-3.710883,3.5043159,1.884554,-8.495212,1.639316,6.346193,2.1950746,6.2022157,-7.0219655
263,SDSS-II SN 15160,3.857352,6.3109646,2.2395973,-4.7459145,1.6564845,-0.15883218,-0.81316125,5.8734055,-9.23744
264,SDSS-II SN 15198,-6.1203876,1.9994444,-4.7060084,1.8426958,2.266552,3.574636,-0.052395914,8.265205,-3.6706963
265,SDSS-II SN 15239,-1.8819565,-1.3348969,-1.7286102,1.4971466,-8.568883,-5.423357,1.4281685,1.4658176,-8.213637
266,SDSS-II SN 15272,2.1426725,0.24531274,-3.8949935,-5.8384724,6.4024067,3.9051452,1.5987993,4.7043223,4.4511285
267,SDSS-II SN 15289,-4.062841,-3.574089,0.7286648,3.002498,-2.1705532,-5.322168,-2.110832,7.2010794,-2.3912773
268,SDSS-II SN 15309,6.429682,-0.12353541,0.53007215,-4.9444766,3.8806047,5.25211,1.2341559,-0.8089279,-3.5057492
269,SDSS-II SN 1535,-6.2678432,1.6691092,-1.3211117,-6.761727,-1.0781963,-7.2114153,-2.48148,4.689338,-7.044859
270,SDSS-II SN 15417,1.1309226,1.7227038,-0.62085664,-4.454121,-5.0025887,6.824287,0.82338136,8.82365,-6.244544
271,SDSS-II SN 15539,6.856337,-0.57219094,2.3783958,-5.1023207,5.6914754,4.032012,-4.154752,1.4848444,0.25251636
272,SDSS-II SN 15587,0.002338714,-0.74757284,-3.920307,-1.6443745,12.029744,0.49229014,-3.5477633,5.7839904,-2.805127
273,SDSS-II SN 15751,-4.411982,-2.4038622,4.1543145,-3.7119734,0.2811686,-4.11856,-4.2724175,7.0008397,-2.9515896
274,SDSS-II SN 15793,-0.87695557,6.540285,0.15022801,-12.199472,-0.37741056,-0.13036256,-0.9279827,3.4596972,0.32678846
275,SDSS-II SN 15903,-4.4898148,2.4683096,-1.1467751,-7.1059556,-4.041088,-2.4457855,2.4341724,-0.18638723,-13.144579
276,SDSS-II SN 15914,-3.7886474,-3.88152,-0.098855,2.9054286,-2.3207762,4.495369,3.3592691,4.068405,5.64454
277,SDSS-II SN 15944,-1.7875739,2.1447184,0.9969585,-4.932955,7.4718475,0.2200488,3.0655696,7.0166564,-9.159164
278,SDSS-II SN 16091,-2.9114816,-0.15618145,-3.2622273,-2.8905163,5.8100853,-0.27054325,-2.1845486,9.810069,-6.4532223
279,SDSS-II SN 1622,-4.345893,-0.6471762,-1.8131542,-7.4734945,-1.8069112,4.3663874,1.4617316,1.0278159,-3.7908611
280,SDSS-II SN 16412,1.7896324,3.8237557,1.1622622,3.4407122,1.575486,0.95173293,-2.8920112,3.4050066,11.882372
281,SDSS-II SN 16436,-9.089973,3.2796106,-0.1195374,5.6696477,-0.15213084,-5.415482,0.62581503,4.6421714,-4.618429
282,SDSS-II SN 16455,1.3146486,-5.0439224,-2.814248,-4.1458793,-5.5494237,-0.3978875,-2.5347986,4.3835006,-10.271204
283,SDSS-II SN 16582,-0.75846446,-0.20111743,2.7406266,-6.0443106,-4.212466,-3.830704,-3.1692727,8.655496,-7.8865523
284,SDSS-II SN 16768,2.0082786,-2.0993867,2.787904,-4.6958866,-5.1557117,-0.86104167,-2.6708372,2.6667962,-5.234052
285,SDSS-II SN 16838,-2.228331,2.7241004,-3.4796102,3.6357784,3.987713,1.828224,-1.4798989,3.146173,10.73088
286,SDSS-II SN 16977,-0.7283291,1.1312666,-2.0546138,0.9621775,1.295854,2.0490997,5.348121,5.7978067,6.2175527
287,SDSS-II SN 17219,-8.349398,2.2067988,1.8434331,6.4136677,0.9274979,3.836565,2.7424242,-0.10200101,-5.0359726
288,SDSS-II SN 17303,0.6740751,2.4860923,3.6760607,5.111097,-0.24975237,5.263693,-1.3230363,7.0226355,-3.2525249
289,SDSS-II SN 17330,-4.254459,-0.5013188,0.58355796,0.92334044,9.475578,0.18140072,3.433229,-1.708769,-2.2175305
290,SDSS-II SN 17396,-2.7212806,2.1979518,0.049448308,-10.549049,-6.2584524,0.28309724,-5.3770666,2.563458,-3.1639357
291,SDSS-II SN 17422,-1.4124409,-2.7994688,1.8364425,5.4040885,8.884407,9.760235,2.556412,3.6833239,0.66423815
292,SDSS-II SN 17465,-5.9539213,3.2466862,-0.089242384,0.43450624,9.549884,-2.9930484,1.0089936,3.0897348,6.2672744
293,SDSS-II SN 17466,-4.2715473,-1.0269411,0.27707985,-9.340932,-5.2680764,-6.770852,-2.8142965,0.5584267,-3.3341894
294,SDSS-II SN 1750,-4.824451,-0.49143803,3.1771433,-6.8458467,-5.163742,0.2853849,0.82383955,7.8752794,-6.6297607
295,SDSS-II SN 17508,-4.111512,3.7752597,-2.9201877,-3.2644553,4.091922,-1.0134041,3.06809,5.6631227,-4.74682
296,SDSS-II SN 17539,-3.217256,1.292449,1.9658954,3.7447095,4.1750216,0.17531875,2.1799734,5.59649,10.688753
297,SDSS-II SN 17542,-6.560093,7.459949,-0.8098875,3.2152176,2.6570754,-0.39383215,0.3023475,0.772912,-3.2622855
298,SDSS-II SN 17620,-3.3969903,-0.020573491,-2.1399434,-7.5005383,-6.42399,-6.550079,0.6583643,5.147614,-2.931348
299,SDSS-II SN 17662,0.48517585,7.940599,-5.341573,7.3882446,5.1038632,2.5480208,0.5133297,-0.029274065,1.3840376
300,SDSS-II SN 17667,-2.5781157,-1.0488977,2.1628442,0.86654216,2.960207,4.0415344,-3.295085,0.053641234,-11.068417
301,SDSS-II SN 17682,-4.484683,0.025880242,-4.937907,1.1173991,-1.6236563,-1.9499288,-0.11528072,3.7560415,-6.7248626
302,SDSS-II SN 17729,2.4771912,8.470304,-2.5041826,3.7480567,5.4273944,3.0778518,0.8129999,-1.5774913,-4.278342
303,SDSS-II SN 1773,0.11010354,-0.1842837,1.2665274,-3.892039,-11.160205,-4.7381167,0.5812147,5.2006125,-4.995195
304,SDSS-II SN 17748,1.6311922,1.8723242,2.8964348,3.9164965,7.7018504,0.68060267,8.282945,2.7461097,-4.9580755
305,SDSS-II SN 17789,-4.0714493,-5.888162,1.9324392,7.291452,3.0709736,-1.1309079,6.026205,5.2786865,-1.2302032
306,SDSS-II SN 17816,-2.0383415,3.350506,-6.856863,-2.7870586,-2.3565958,0.2042976,7.2682004,3.7828596,-3.300479
307,SDSS-II SN 17853,1.3310066,0.81466377,1.4082115,0.60858494,-0.5981684,3.160305,8.476328,8.383325,-3.3710759
308,SDSS-II SN 17894,-2.6349783,-2.5817451,-5.217412,-3.249147,5.579771,-1.1265141,1.6580664,4.8966756,0.030162442
309,SDSS-II SN 17906,-0.29785764,0.4939897,-1.6017451,2.5518112,10.6058445,7.14149,5.738081,-0.8125868,-5.7960954
310,SDSS-II SN 17928,0.6352262,-0.44604272,-0.87169707,-4.6220613,0.90608776,9.526132,3.9879482,2.9578543,-0.017204294
311,SDSS-II SN 17952,-1.5321463,-0.35504577,-3.3696206,-8.477216,8.364926,0.97611165,-0.8073548,5.934497,-5.8731775
312,SDSS-II SN 17997,4.2806983,11.826545,0.018192384,-2.9416702,-1.6683694,1.2472363,0.15632053,0.1640965,-2.5592966
313,SDSS-II SN 18058,-0.21001835,-0.51021105,-1.0109022,-4.5724483,5.104942,4.396596,-0.82216954,1.9604683,-1.5970918
314,SDSS-II SN 18067,-3.3266084,0.6573492,-1.9321636,7.1950564,8.109315,1.3845135,0.63005596,4.063793,-10.052072
315,SDSS-II SN 18075,-4.188462,4.5592995,-3.341594,3.0775654,-0.13269879,-3.4250054,-2.9110281,3.6135037,4.523484
316,SDSS-II SN 18077,-5.204034,9.022638,2.235755,1.9227335,2.604191,3.7582717,0.5332042,0.055080056,3.4368465
317,SDSS-II SN 18101,0.28349409,0.79059833,2.675194,5.082044,1.4563358,3.7913013,-4.5854645,-1.3299109,-3.257059
318,SDSS-II SN 1821,-2.8401122,0.4377177,-2.8657897,-6.1302867,-6.3981743,-2.9052477,-0.68612367,3.6648083,-8.815311
319,SDSS-II SN 18226,-2.0668194,2.0830576,-3.133969,1.18352,10.601648,3.5825877,2.466286,3.082695,-2.4948165
320,SDSS-II SN 18243,-2.5168893,0.9662597,-3.2576647,-1.8476908,1.715633,3.3948572,0.6865281,10.826167,-9.874693
321,SDSS-II SN 18253,-1.5824252,-4.7190375,-0.63619757,-6.005915,1.5112709,-2.2110195,7.050699,2.7509649,-0.8740476
322,SDSS-II SN 18273,-6.656041,7.9807625,1.5243715,-2.41342,-3.5847657,0.31878275,-0.20576623,2.7075808,-10.942693
323,SDSS-II SN 18276,-4.039079,6.4313335,0.7087579,-2.075962,-0.60289735,-2.8378282,0.017196387,10.95559,-9.368798
324,SDSS-II SN 18301,-2.5205593,2.1676161,-0.8655414,-9.146447,-3.4936187,0.5200526,-0.19504417,9.309417,-0.28538844
325,SDSS-II SN 18331,3.7347512,-0.35162732,-1.4634117,2.717547,0.14900821,8.961259,-4.566684,-0.75449,-4.8907776
326,SDSS-II SN 18376,-6.7061834,0.048791405,2.2710767,3.7766342,5.255035,-4.867977,1.4695368,2.763554,4.3294234
327,SDSS-II SN 18387,-4.5777135,2.9328904,-2.225891,-7.613841,-1.7402289,-1.7346156,-0.3182768,2.0631728,-5.0019045
328,SDSS-II SN 18405,-7.1509056,6.022483,3.4219553,-7.882421,-4.2268414,-2.0341272,0.3044772,3.0350204,-3.685289
329,SDSS-II SN 18454,-0.37390122,9.417878,4.4101195,-4.3254995,-0.63705146,-0.5711871,-0.6428102,5.451156,-0.04872403
330,SDSS-II SN 18479,-0.8620188,6.7992935,1.8239454,-1.3462837,-1.0323514,6.758723,2.1778998,4.932849,-8.325786
331,SDSS-II SN 18593,-4.4631453,2.0359588,-0.40653554,7.7353415,3.995233,-0.44647124,-0.4873232,0.9643832,-3.5187762
332,SDSS-II SN 18598,-3.7385764,-3.9876225,-0.45462093,5.0036707,1.254959,6.2344513,-2.5291243,3.6683834,-2.5002394
333,SDSS-II SN 18647,-5.0887947,4.9697685,2.4532328,1.303942,2.4763348,4.569729,-3.4709904,7.609052,-6.0235853
334,SDSS-II SN 1866,0.4174847,1.380259,3.2448256,-4.9236784,8.308978,-1.3815631,-0.35299245,5.3919044,-3.1245692
335,SDSS-II SN 18664,3.7415314,-2.392522,-0.21916008,-2.4198415,9.346652,-2.0798736,-1.2013768,-1.9925077,-3.939716
336,SDSS-II SN 18743,1.2794199,4.216811,0.38783273,-2.838691,-2.2020469,9.659345,-1.032039,-0.93756616,-4.806677
337,SDSS-II SN 18848,0.63080853,3.057725,4.0798664,6.299246,0.27034697,3.6817527,3.413272,0.6553823,-3.4406781
338,SDSS-II SN 18898,-4.4910784,5.1615634,3.5946767,7.674202,2.461965,0.7439484,-0.23601978,3.2681236,5.857641
339,SDSS-II SN 18917,-0.6988324,4.984844,-1.9432753,2.02354,-3.9543087,1.5257558,-0.25942746,5.762959,-9.04871
340,SDSS-II SN 18935,-4.306614,2.256784,0.03677919,-10.972146,1.0240426,5.5236783,-0.46536192,3.9937344,0.8168289
341,SDSS-II SN 18943,-0.33507863,1.8904749,-0.19557944,-6.8418183,4.877141,-4.0093865,4.6531053,-0.6135103,-3.335558
342,SDSS-II SN 18971,-1.7692689,2.9932365,-0.25032666,-3.9187853,-0.93899685,2.606723,-0.7167571,6.9386525,-6.025581
343,SDSS-II SN 18973,-3.081884,-1.1295017,-4.379818,-6.510878,0.46510988,-6.358842,-5.367037,3.6935747,-1.3638694
344,SDSS-II SN 18983,-0.39980847,1.9713109,-0.9739509,5.9180775,3.6498523,3.1881127,0.25068069,2.597318,3.6499841
345,SDSS-II SN 19059,5.674949,-1.4884899,2.8005164,-2.5867126,-1.2924151,1.0867264,-1.1486658,8.281745,-5.6549993
346,SDSS-II SN 19189,-1.1780504,-1.7393779,-1.4007974,-1.4129336,-4.9830246,-4.8152895,-2.4499948,2.553803,-4.5617447
347,SDSS-II SN 19209,-3.7996511,2.0445564,-1.4686195,1.4724829,-2.579376,-8.619316,-1.0487508,7.057419,-5.7428803
348,SDSS-II SN 1921,-1.5243124,2.1829724,2.9166765,-1.4664961,-2.9445493,-0.5694787,-6.545631,5.948271,-9.202669
349,SDSS-II SN 19344,-2.77249,1.3601156,4.941242,-2.83028,-6.1155667,-1.930917,0.3971185,2.226941,-9.378103
350,SDSS-II SN 19399,-5.584904,2.4412389,-1.5162519,-5.796795,-1.0067848,-0.08641576,-6.029629,8.960187,-6.794701
351,SDSS-II SN 19428,1.3200787,-3.2780719,6.0100226,2.9064772,1.1900285,1.723419,-3.2053099,1.9831737,-3.4448223
352,SDSS-II SN 19434,-8.569266,0.5626064,1.4684762,-7.72333,1.56293,1.3766162,0.9038845,0.21304187,-8.578445
353,SDSS-II SN 19461,-1.0675561,2.9471622,1.0305244,-7.620986,3.480934,1.7539179,-5.873766,4.246972,-7.9093966
354,SDSS-II SN 19467,-8.489225,6.8586087,-0.25595817,-1.5873759,1.2002168,-2.4093108,-2.6987944,6.899973,-5.324105
355,SDSS-II SN 19538,-4.5423274,4.3226533,-0.5389759,3.9560275,6.824493,-3.473159,2.6160429,-0.21431765,0.37620673
356,SDSS-II SN 19539,1.1282611,-3.5245214,-2.8529904,1.4596926,3.0270827,-5.198748,0.9591076,7.9765253,-2.8495631
357,SDSS-II SN 19683,2.3617811,-0.31767026,2.948903,-4.917436,0.018511789,3.226808,6.054679,2.7930841,-4.8289824
358,SDSS-II SN 19721,-0.5937966,2.6982007,0.8223033,8.217823,3.1607904,9.516801,0.4565148,3.4340646,-0.5354107
359,SDSS-II SN 19723,-1.0567961,8.295756,-1.5466278,-1.3347768,1.5429411,-0.26241648,3.2724922,8.358102,-2.917777
360,SDSS-II SN 19776,-5.727587,3.8836331,0.6444263,-4.661878,-11.012527,1.224125,-0.78689194,0.6707903,-0.95186186
361,SDSS-II SN 1980,1.6604863,3.9209864,-0.88945085,5.5409937,8.701189,1.5406474,-1.6503159,1.740988,-0.6872348
362,SDSS-II SN 1982,-1.9192784,1.956607,2.1453824,3.884162,-1.8829846,6.839816,-0.22234899,-0.39184445,-2.5791824
363,SDSS-II SN 1991,-1.9112624,6.460143,2.3785844,-3.6746924,1.3295217,-0.9971403,-1.8952956,3.5045397,-10.447061
364,SDSS-II SN 19986,-7.36858,2.2549183,-0.19805312,-5.7271156,-2.167061,-4.9983215,-0.8551614,5.710852,1.9580067
365,SDSS-II SN 19987,0.7677209,-3.8914216,-0.05879854,-4.019492,-1.2037038,-8.471118,-0.053357534,6.4188404,-5.0606365
366,SDSS-II SN 20216,2.0216258,4.8956294,0.36956957,2.972933,10.568475,-0.9019226,3.0602562,-1.3909851,-3.341526
367,SDSS-II SN 20231,-0.2972496,1.7946541,-0.37089875,-1.9705236,-7.4786654,-4.404368,-0.898014,5.6594057,2.5519147
368,SDSS-II SN 20251,-1.5990242,3.5720286,-1.313191,4.2774625,0.6768957,3.6237533,-6.2575274,2.334195,-1.5988106
369,SDSS-II SN 20257,1.5060213,4.389749,-0.65241843,1.4572632,-0.15684001,-7.484282,-2.7843273,5.399078,-2.76254
370,SDSS-II SN 20369,-0.6460462,2.6135073,-0.17534441,-2.1288877,0.6574991,2.1669152,-2.809082,10.481112,5.2070656
371,SDSS-II SN 2041,1.717287,3.1561852,-2.598337,-1.088633,3.579713,5.0016794,-2.6625454,1.8773581,-5.230976
372,SDSS-II SN 20411,-9.87448,1.1172676,-0.5043814,-3.5748715,-6.6324744,-2.0491152,1.1221719,3.643415,-1.6603991
373,SDSS-II SN 2042,-0.95368344,3.9324768,-3.309367,-5.7259035,-1.9952674,-4.6765094,0.71958935,6.985348,-5.2231665
374,SDSS-II SN 20467,2.610572,0.6981997,-2.4384167,-2.0815253,7.4177055,0.6847862,5.2925186,3.2130954,-5.804854
375,SDSS-II SN 20491,-1.1382153,-0.49236476,0.21278322,-0.7028848,11.999986,3.7299633,-0.9368282,7.2478733,-6.3644247
376,SDSS-II SN 20497,0.41838363,5.57262,0.6947428,5.1853237,4.525415,-3.506618,-3.254473,0.76711786,-7.2563887
377,SDSS-II SN 20590,-1.7095001,0.71705025,1.7356746,1.1191907,-1.0039555,3.9867952,2.6283047,4.171396,-9.7128525
378,SDSS-II SN 20591,6.3878365,0.009100124,-3.0462277,-1.2834734,-2.2362256,0.69630903,0.52767944,3.6512148,-8.008667
379,SDSS-II SN 20613,-1.546664,5.2559195,2.6594517,-5.612753,-5.592669,-1.6757352,1.0425105,9.974489,-3.027603
380,SDSS-II SN 20646,2.1216462,0.46712148,-0.63140273,-5.9852834,0.080531076,5.6246433,0.78382605,3.2952852,-6.0504775
381,SDSS-II SN 20721,-0.7450461,1.0863159,-0.14448299,-6.411166,2.5049138,3.5597022,-1.3004799,1.240879,-12.704595
382,SDSS-II SN 2078,-3.7966616,-4.2207413,0.5103475,1.8819543,-3.6507716,-2.844369,6.4170556,2.840695,-1.0465407
383,SDSS-II SN 20791,1.374083,2.3910668,4.921295,-4.384999,1.950394,3.1962786,-0.71658516,1.7747402,-8.285229
384,SDSS-II SN 20805,7.632868,-6.5980783,-0.34206462,-4.3331075,2.6704836,0.12489362,-1.774996,2.0051057,-3.2615025
385,SDSS-II SN 20820,-8.790061,1.2560289,-19.151388,0.2064559,10.21717,62.25988,-5.1512666,408.58337,-3.2279832
386,SDSS-II SN 20842,1.7119806,-2.5519059,0.27289099,-4.2632084,-5.0342183,-0.9227848,2.7952592,8.693979,-6.239768
387,SDSS-II SN 20861,-6.1204967,0.057875585,-3.5876005,1.5833724,0.07575215,-3.147559,1.5956115,3.6447785,3.3747084
388,SDSS-II SN 20870,-5.330794,5.8638067,-1.59521,-6.1072693,-0.78485084,0.3810058,2.1159916,6.091583,-12.692948
389,SDSS-II SN 20895,-6.0092745,2.0026164,-0.8898602,-0.82686037,-2.9271011,-0.30004686,-3.3697405,3.113529,-10.2125435
390,SDSS-II SN 20916,6.2672815,-1.7393806,-1.756439,-1.7735865,-1.7922747,-3.6491761,-3.220824,7.7083983,-5.6922636
391,SDSS-II SN 2093,-0.34582832,4.06201,2.8688264,-1.1642315,6.8969703,1.2112671,3.5301187,0.33612394,-0.5601591
392,SDSS-II SN 20953,-2.3737679,4.790433,-1.94785,-7.20604,-3.7764642,5.146049,2.5924747,6.1979194,-0.8716608
393,SDSS-II SN 20956,3.8821065,2.457867,1.7689688,-4.530801,1.7258303,2.5814698,-3.21955,6.0638094,3.3693874
394,SDSS-II SN 20969,0.9017825,-1.3624645,-2.5985157,-7.793801,-2.5303905,-1.3153044,-2.7245722,5.18669,-4.38326
395,SDSS-II SN 21081,2.5126414,0.3461162,-0.3111346,-11.4811945,3.0647058,2.3478906,-0.07649045,5.3614745,-1.6288623
396,SDSS-II SN 21356,-3.9655142,0.02971444,-0.39722273,2.4365578,-7.1989865,-2.108098,-2.8865013,7.776436,-7.577164
397,SDSS-II SN 21359,-0.050939497,1.0910695,-1.2693799,-3.4304805,2.619121,-2.3442469,-3.2190635,1.7166429,1.7741065
398,SDSS-II SN 21381,-5.8483877,2.8542712,0.84208,-1.0897912,1.7257291,-3.6276052,-2.3849537,7.7899756,-0.8317489
399,SDSS-II SN 2148,0.9644617,0.691742,-3.7712262,-5.406463,-4.439323,1.8755039,-5.8741994,2.8730845,-8.368019
400,SDSS-II SN 2149,-6.3117595,0.5735353,-0.3555143,2.9146395,11.579147,1.7831483,3.655815,7.6952066,-5.874849
401,SDSS-II SN 21553,4.059783,2.5446637,1.1701994,-4.5481367,2.483968,-0.18574162,1.8383511,2.2767956,-3.531652
402,SDSS-II SN 21709,-6.413224,-2.842912,2.2787955,-2.2024286,5.1601543,6.034764,-1.6740824,6.8333454,-0.48402223
403,SDSS-II SN 21711,-0.47452712,1.1579677,-1.478646,1.8511287,5.9653993,4.651433,-4.067549,7.0737214,-2.719691
404,SDSS-II SN 2244,-4.13293,0.39951837,1.215462,-0.8961254,-2.8563216,-8.257641,-6.17389,1.4521835,-7.05155
405,SDSS-II SN 2325,-3.0374084,-1.1656644,-9.709583,0.13990098,0.9536479,0.16998494,2.667041,5.355765,-0.3456206
