,SN,0,1,2,3
385,SDSS-II SN 20820,31.34545,16.166574,-0.21501802,-33.39902
386,SDSS-II SN 20842,-42.870552,-3.2749407,12.501115,17.307959
387,SDSS-II SN 20861,7.298257,-4.0650635,-15.481856,8.099492
388,SDSS-II SN 20870,-24.513992,29.449495,-4.8503866,21.596323
389,SDSS-II SN 20895,-36.028843,6.8410363,3.4762151,6.1126986
390,SDSS-II SN 20916,-38.970898,-4.4196463,12.117051,7.3442135
391,SDSS-II SN 2093,0.04261658,6.968105,-26.566103,7.8840203
392,SDSS-II SN 20953,-19.833012,-8.042212,2.317233,26.34073
393,SDSS-II SN 20956,0.82930005,12.757553,-16.56025,28.428951
394,SDSS-II SN 20969,-24.11278,-7.2016864,17.517414,18.983467
395,SDSS-II SN 21081,-16.361595,20.889952,-0.67978936,2.2278743
396,SDSS-II SN 21356,-37.949184,-17.310104,2.6439078,21.381865
397,SDSS-II SN 21359,10.6039715,2.19674,9.171431,30.219854
398,SDSS-II SN 21381,-29.46003,-20.247807,-8.112406,7.2206483
399,SDSS-II SN 2148,-29.379032,-1.2188513,24.431906,17.468033
400,SDSS-II SN 2149,-22.879965,-16.927126,-45.85915,10.600761
401,SDSS-II SN 21553,-5.4202046,7.873883,2.7561402,21.33572
402,SDSS-II SN 21709,-16.745665,-0.03149453,-32.55601,14.64214
403,SDSS-II SN 21711,-3.351465,-9.787844,41.37047,26.128878
404,SDSS-II SN 2244,-25.092484,-18.04811,32.753445,17.82017
405,SDSS-II SN 2325,2.981897,-5.4231176,-25.626383,33.572136
406,SDSS-II SN 2464,-21.422522,18.647537,-7.745662,23.83355
407,SDSS-II SN 2615,-16.323471,-3.6929533,20.962778,39.758957
408,SDSS-II SN 2630,-32.35995,2.014425,-29.339167,14.792154
409,SDSS-II SN 2808,-33.794724,-13.104474,-35.018803,7.1284027
410,SDSS-II SN 2912,-27.857262,22.098303,5.0001407,8.798501
411,SDSS-II SN 3090,11.619632,18.657013,-23.199533,-2.2209723
412,SDSS-II SN 3196,-17.199299,-25.658318,16.88841,15.7033
413,SDSS-II SN 3344,-4.5339155,-18.191608,-11.187294,10.201374
414,SDSS-II SN 3368,-26.42384,-21.959616,-3.025702,26.735552
415,SDSS-II SN 3417,-17.662615,-10.762188,-38.69586,-16.86425
416,SDSS-II SN 3514,-11.388245,28.387186,-30.874311,16.920433
417,SDSS-II SN 3529,6.082295,0.7425376,-14.036409,31.549551
418,SDSS-II SN 3533,-29.689186,-10.414956,-37.939297,16.710388
419,SDSS-II SN 3558,8.165581,8.65177,-29.56396,36.962746
420,SDSS-II SN 3565,-8.679637,-31.284014,-36.655117,1.2533056
421,SDSS-II SN 3983,-22.228277,-1.845553,-14.866789,36.237686
422,SDSS-II SN 4019,-15.337055,4.8423934,-30.773136,26.816687
423,SDSS-II SN 4044,-18.633358,-32.66712,7.047297,-3.8729212
424,SDSS-II SN 4104,2.9004962,-13.581053,-24.45414,-4.1184645
425,SDSS-II SN 4129,-35.37249,-14.788952,0.03396013,-19.482521
426,SDSS-II SN 4181,-3.5310652,-6.3829503,-43.665287,25.19384
427,SDSS-II SN 4307,-12.768072,-17.80623,-45.411358,11.3808
428,SDSS-II SN 4330,-12.682927,13.37031,-12.907664,8.132926
429,SDSS-II SN 4375,-0.06264525,-21.633995,-13.957497,29.13323
430,SDSS-II SN 4534,-24.290895,28.398516,-1.941502,-4.951802
431,SDSS-II SN 4606,2.4249651,36.176426,-6.3795137,17.654984
432,SDSS-II SN 4888,9.723896,-4.7400985,3.6698706,23.847504
433,SDSS-II SN 4906,-2.8183503,-2.1512547,-32.774117,8.095631
434,SDSS-II SN 4907,-26.38396,-22.608555,-19.55532,-3.7093587
435,SDSS-II SN 4966,-5.425835,-16.563766,-31.970757,32.689598
436,SDSS-II SN 4978,-33.489178,12.14876,-12.040742,18.86542
437,SDSS-II SN 5001,15.821948,-13.176922,-20.992634,-5.9697766
438,SDSS-II SN 5235,-28.430582,-17.888964,-9.172024,-10.902248
439,SDSS-II SN 5401,-18.84598,-2.6269763,-7.321603,-40.5292
440,SDSS-II SN 5468,-8.504707,-16.689722,-8.548145,38.736256
441,SDSS-II SN 5498,-23.635582,-24.941032,3.4868593,5.222491
442,SDSS-II SN 5590,-22.621376,-21.62424,-6.762459,15.330464
443,SDSS-II SN 5607,6.3343124,-9.0047035,11.519056,23.08299
444,SDSS-II SN 5810,-19.326889,-3.2361605,0.55724233,0.041991845
445,SDSS-II SN 5890,12.880791,-0.58224463,-47.336548,0.86120117
446,SDSS-II SN 5959,-0.48314837,19.98388,-44.16173,19.674246
447,SDSS-II SN 5963,-19.722578,-5.9194603,-25.514843,31.359728
448,SDSS-II SN 6055,2.0272183,-6.612123,-52.21094,7.704557
449,SDSS-II SN 6289,-2.9967558,23.176514,-8.566603,26.745365
450,SDSS-II SN 6327,9.597134,4.9019637,-32.938866,5.2847404
451,SDSS-II SN 6556,-12.238459,20.115658,-17.451708,26.573833
452,SDSS-II SN 6560,-14.255673,-14.700337,-18.589529,25.469936
453,SDSS-II SN 6618,-7.5813775,-1.3654191,-9.529088,39.920662
454,SDSS-II SN 6714,-10.859725,32.5512,0.77022994,5.9209275
455,SDSS-II SN 6715,-9.231419,-18.905283,-0.3986133,0.76824105
456,SDSS-II SN 7024,-18.045727,-4.267933,0.3085543,15.321688
457,SDSS-II SN 703,-33.22747,-16.248877,-20.903461,-2.9793942
458,SDSS-II SN 7039,8.984694,0.51224047,-55.327873,-9.614878
459,SDSS-II SN 7121,-13.164884,-17.224897,-35.964176,22.542192
460,SDSS-II SN 7123,-3.3072271,-0.51998866,-34.65991,24.283422
461,SDSS-II SN 7233,-11.684288,-22.366741,-7.9401727,-6.6160398
462,SDSS-II SN 7499,-30.813744,12.499035,22.43341,29.788282
463,SDSS-II SN 7636,-37.660507,5.217634,14.225302,1.3456426
464,SDSS-II SN 764,15.57845,-2.073525,-26.987705,-6.4961863
465,SDSS-II SN 7647,-44.112797,-22.212301,5.254003,-3.3840203
466,SDSS-II SN 7701,-49.71399,0.66878253,-14.563379,-2.2242973
467,SDSS-II SN 7725,8.216236,15.13475,-7.912101,25.875242
468,SDSS-II SN 773,-6.167476,-7.7052007,-18.467817,-10.117674
469,SDSS-II SN 801,1.5273793,0.20811723,-19.814478,14.75152
470,SDSS-II SN 8196,-19.736017,29.300692,-4.0472646,28.730043
471,SDSS-II SN 8236,-199.58215,132.84341,291.676,-13.771715
472,SDSS-II SN 8252,-12.61382,-10.379845,13.051861,35.99419
473,SDSS-II SN 8721,-1.2575225,12.58871,-9.828064,21.198116
474,SDSS-II SN 8744,-0.48690242,12.687707,-35.843708,9.169726
475,SDSS-II SN 904,1.2436744,5.372633,-41.74369,9.992484
476,SDSS-II SN 9052,-13.81338,-7.9868793,-52.776646,4.059218
477,SDSS-II SN 917,4.8026767,-12.822556,-27.647303,-12.532669
478,SDSS-II SN 9250,10.080117,-1.2162906,-43.286877,-9.661667
479,SDSS-II SN 9326,3.7489855,3.1501355,-29.115543,14.467807
480,SDSS-II SN 9424,-41.456356,6.427574,19.057606,16.121984
481,SDSS-II SN 9632,-41.56473,-8.105595,11.759204,-4.3974385
482,SN2005fj,12.188515,-16.983845,-22.845833,13.258203
483,SN2005gi,-15.180506,41.592434,2.6149583,20.555809
484,SN2005jq,32.073715,-6.9991093,-21.13917,6.526161
485,SN2005kq,-31.928675,-7.581228,-24.997108,-15.2831745
486,SN2005lo,-20.2692,-12.685886,-14.511205,5.337687
487,SN2005ml,35.163605,0.48306176,-25.182364,10.325496
488,SN2005mn,-20.49,17.081425,5.3554754,13.880739
489,SN2005mp,-6.9435515,0.19068891,-24.446402,10.857882
490,SN2006ft,5.3467283,-7.4623756,-35.66901,-6.205398
491,SN2006gd,-23.302689,-7.287958,18.709475,37.81409
492,SN2006ge,-15.563275,25.76801,-14.297035,15.289185
493,SN2006gk,-35.973286,-14.408472,11.569687,-8.999504
494,SN2006gl,-18.335121,-9.010654,-25.25957,18.1416
495,SN2006go,-20.82332,-12.781079,-0.8855253,19.497133
496,SN2006gp,-23.169436,2.7530959,12.751896,16.572527
497,SN2006gu,-8.270801,7.122414,-35.016415,5.3726034
498,SN2006hj,-15.476663,-18.761269,-37.371056,8.1935625
499,SN2006hk,-4.730162,-11.828293,-44.502377,12.801586
500,SN2006hm,-23.540218,-34.019196,9.049017,14.825501
501,SN2006hw,-17.717522,-14.071319,-35.947296,-7.7912793
502,SN2006jg,-3.891875,8.069008,4.918359,38.05357
503,SN2006jz,-24.618492,5.0568542,-40.711517,13.858382
504,SN2006kd,-25.785954,-13.077377,-25.38919,-20.41059
505,SN2006ks,-30.693724,3.0277193,-11.825137,7.7323184
506,SN2006ll,-26.98193,-18.539824,7.3690867,19.342318
507,SN2006lq,-38.36708,-4.245427,-13.022575,6.003386
508,SN2006mz,-20.502903,11.763852,-20.359924,35.00777
509,SN2006nc,29.046076,-12.480919,-34.167255,11.579407
510,SN2006np,12.617815,-21.078428,-20.015408,5.54609
511,SN2006nt,-21.706182,15.754632,-38.96296,5.7534122
512,SN2006nw,19.00224,-14.498141,-34.501698,5.734953
513,SN2006op,-21.366358,-7.962751,-13.476434,16.209818
514,SN2006oz,22.328173,-2.3220809,-21.50902,1.8914711
515,SN2006ph,-20.637304,9.037576,-34.128307,10.304077
516,SN2006pj,-25.707363,-4.223479,-22.924871,1.9476998
517,SN2006pm,-19.206665,-1.5264755,-38.323116,9.272345
518,SN2006pn,-9.449268,-0.06179888,-33.44112,-0.48184544
519,SN2006po,-14.220343,25.333267,-8.481051,24.022844
520,SN2006pr,24.726501,-3.7501252,-28.16428,12.447039
521,SN2006pu,20.565674,8.046673,-22.524277,5.7171707
522,SN2006qd,-48.488,-26.345942,-16.803394,-32.69149
523,SN2006qh,-13.087527,-4.356689,-18.455809,21.036781
524,SN2006sw,-11.072313,-9.959695,-27.102736,-11.526431
525,SN2006sx,-14.488334,-18.490467,-18.315443,-0.7320687
526,SN2007fr,-13.780301,7.92033,2.7807765,-2.8813777
527,SN2007gl,-6.928372,24.62606,27.112623,28.921854
528,SN2007hy,-22.424105,-14.751375,-25.56306,3.9341278
529,SN2007jb,-20.751028,12.3289,-17.361328,17.552914
530,SN2007jj,-13.093268,-15.784776,-25.634865,-5.001931
531,SN2007jv,22.078777,12.701518,-14.994597,13.738136
532,SN2007kb,-8.611673,2.8367944,-25.593925,42.25408
533,SN2007kp,-8.970257,-7.4250116,-45.666447,6.449248
534,SN2007la,14.441868,-23.39925,-29.629951,4.844237
535,SN2007lf,-34.02893,4.4114833,18.555702,-4.0773582
536,SN2007lm,-23.741777,-13.85692,-11.323513,31.937206
537,SN2007ls,-7.9947653,2.61828,-39.231663,-8.501141
538,SN2007lu,-0.83199054,1.6454848,-39.26421,36.265667
539,SN2007mf,-9.992837,9.091177,-45.426888,11.447295
540,SN2007mg,-6.052933,-17.879887,-45.89437,-10.8483
541,SN2007mu,-26.59811,1.4207643,-20.817875,30.849512
542,SN2007nx,9.388058,1.7625859,-43.239033,-19.545164
543,SN2007oa,-36.55691,0.5477856,-21.589216,26.165981
544,SN2007oy,-44.960636,-4.1035514,4.2527,1.2619593
545,SN2007pf,35.500347,-8.556323,-25.10881,15.165124
546,SN2007pg,30.017248,2.7129476,-24.738806,18.499447
547,SN2007pr,-29.889973,21.073915,-8.643381,16.516304
548,SN2007ps,-29.493513,-24.258005,-25.785297,-8.072741
549,SN2007py,-28.093264,2.1080422,-1.351516,9.970499
550,SN2007qa,16.584173,-7.83578,-34.96866,15.684337
551,SN2007qd,15.5547285,0.24307239,-24.753283,8.831418
552,SN2007qj,-13.249452,-6.4815207,-37.61599,0.046896145
553,SN2007qs,-16.272402,-21.016605,-32.375652,-0.97649807
554,SN2007qu,-6.3471346,-15.867179,-34.193314,-6.2901473
555,SN2007rg,-28.0949,-12.493698,-30.210648,-1.4088132
556,SN2007rn,-6.8080974,11.475493,-27.051481,16.462112
557,SN2007rq,-19.316866,7.264754,-25.878494,-4.227254
558,SN2007sl,22.074947,0.9599603,-22.938206,22.30661
559,SN2007tt,-37.95994,-10.605145,5.099876,-0.1556558
560,SDSS-II SN 10480,-42.504654,13.720895,18.415247,0.15798596
561,SDSS-II SN 13147,-37.01456,-13.971404,17.3657,20.917208
562,SDSS-II SN 13483,-7.4107223,8.683711,-5.2253146,15.120668
563,SDSS-II SN 13820,-25.99713,-22.04777,-36.863403,-0.23840576
564,SDSS-II SN 1385,-6.582772,7.0530562,-16.561474,17.667828
565,SDSS-II SN 13991,11.949569,19.777512,8.0814,34.0468
566,SDSS-II SN 14121,3.3999758,-34.74082,-27.795523,7.05021
567,SDSS-II SN 14262,13.473077,-16.031107,-17.862463,30.245245
568,SDSS-II SN 14415,14.494999,29.682207,-4.7847834,23.420317
569,SDSS-II SN 14635,-10.458507,22.262814,-38.784695,18.14026
570,SDSS-II SN 14833,-2.5538533,21.285189,-5.380498,7.6055675
571,SDSS-II SN 15268,1.310874,-25.053528,-18.814243,10.959075
572,SDSS-II SN 15358,14.10699,-9.315348,-6.005997,20.891035
573,SDSS-II SN 15360,-9.051874,27.516325,-11.584831,3.66306
574,SDSS-II SN 15418,1.2884518,-14.9062805,17.344213,34.2459
575,SDSS-II SN 15814,-30.824102,-23.73816,-15.821478,19.014793
576,SDSS-II SN 16103,-11.883257,-21.46914,-23.72601,15.60137
577,SDSS-II SN 17317,-218.8461,-134.25615,-45.573673,-18.984612
578,SDSS-II SN 17337,-1.0845693,6.5386157,-25.403429,23.319447
579,SDSS-II SN 17585,14.470559,-11.7375765,-12.087346,8.631815
580,SDSS-II SN 17925,-34.83042,-15.165884,-32.852554,-6.397493
581,SDSS-II SN 17958,6.818642,-17.092577,-42.754894,24.883371
582,SDSS-II SN 18266,21.017553,20.543299,-35.37422,-8.372596
583,SDSS-II SN 18360,-10.320908,-0.35670164,-0.5325169,21.977573
584,SDSS-II SN 18585,-31.167915,8.87522,-3.6827922,-29.038376
585,SDSS-II SN 18589,-9.788285,-35.15878,-2.2786858,-7.710041
586,SDSS-II SN 18718,-25.258902,-1.5671763,19.365517,28.08537
587,SDSS-II SN 18836,-43.2544,-0.3296309,8.620317,27.865484
588,SDSS-II SN 18914,6.0634065,-12.202615,-13.841307,0.008816845
589,SDSS-II SN 18970,12.589165,23.666222,-25.776173,5.0890875
590,SDSS-II SN 18986,15.217654,15.197539,-15.988715,4.2235155
591,SDSS-II SN 18993,-20.145582,42.968353,11.719052,11.090373
592,SDSS-II SN 19052,-3.9305646,-22.60165,-3.6282299,20.745604
593,SDSS-II SN 19212,7.6883264,9.543017,-36.128212,17.093801
594,SDSS-II SN 19465,-24.834904,-16.420574,-24.112862,31.387114
595,SDSS-II SN 19582,-16.984991,15.971726,9.652773,35.820698
596,SDSS-II SN 19751,-7.783887,-28.191975,-24.451252,-21.565876
597,SDSS-II SN 19848,-27.389402,-14.249856,-25.610453,-8.776889
598,SDSS-II SN 20324,-19.29915,15.176037,-28.296648,13.869914
599,SDSS-II SN 20408,4.392114,2.3862548,-16.187374,44.543686
600,SDSS-II SN 2128,-16.59234,-6.790007,12.959702,27.415398
601,SDSS-II SN 21874,-97.70149,-21.41472,-41.469795,58.49664
602,SDSS-II SN 2401,-11.053515,1.0683438,0.7437861,9.388475
603,SDSS-II SN 2620,-8.598638,19.009289,-34.540436,8.846536
604,SDSS-II SN 2621,-9.817163,-3.8846035,-20.42408,32.140446
605,SDSS-II SN 3294,3.630329,23.567415,-30.313353,18.988522
606,SDSS-II SN 4062,19.993565,21.55401,-8.821729,6.6815166
607,SDSS-II SN 6136,-14.438215,7.4433374,16.416286,28.621576
608,SDSS-II SN 6889,-6.2913995,11.069405,-38.361057,21.408594
609,SDSS-II SN 706,-22.892769,13.829946,-10.041249,-1.4721942
610,SDSS-II SN 7762,-14.20994,-15.12927,19.445543,29.936016
611,SDSS-II SN 8092,-12.539684,17.407137,-5.6896834,-2.0471954
612,SDSS-II SN 9132,-18.668688,32.7967,-7.9526725,-16.235756
613,SN2005fb,-15.856684,-0.362023,-49.031425,2.0937793
614,SN2005ga,22.446936,-5.27567,-42.91898,15.012066
615,SN2005gd,22.687403,4.11606,-38.204777,19.956814
616,SN2005gp,-15.653635,-7.422838,-29.60323,8.03224
617,SN2005hs,-39.962627,3.052458,-5.306701,10.790797
618,SN2005hz,-24.367687,-1.6945503,-25.879965,-20.519459
619,SN2005ij,11.731992,-16.040503,-36.336475,12.896485
620,SN2005kp,30.844704,-5.805863,-33.161453,18.293322
621,SN2006eb,18.024307,-5.8025355,-27.759392,19.529013
622,SN2006fn,-6.232582,-7.0660233,-28.968157,-1.5430962
623,SN2006gv,-18.461287,-9.750527,-29.352879,-17.946564
624,SN2006ki,-5.1405077,-17.502962,-37.563526,2.533528
625,SN2006kw,2.8149679,-22.98337,-41.528866,-4.943132
626,SN2007ia,-13.093124,-6.5824428,-8.530417,-6.7645392
627,SN2007lw,-13.609325,2.7808962,-45.833042,22.67349
628,SN2007nz,-12.472406,-34.172432,4.0362515,7.05562
629,SN2007ol,38.64207,4.8273835,-20.580023,20.223595
630,SN2007sh,34.677055,-4.0448537,-18.304092,17.60254
631,SN2008am,-12.9324465,22.327675,5.039516,11.146895
632,SDSS-II SN 1115,-12.007707,1.196422,20.879492,8.068063
633,SDSS-II SN 12852,-32.117836,2.7438567,25.554077,-20.328033
634,SDSS-II SN 13058,-11.285412,-11.694108,18.099968,-0.61689276
635,SDSS-II SN 13329,-0.9406213,-1.6894577,43.37896,-27.494099
636,SDSS-II SN 13339,-13.423248,-4.3810396,3.586648,-9.223835
637,SDSS-II SN 1378,-22.540144,-3.4685318,16.774446,-20.14124
638,SDSS-II SN 13839,-14.585114,-12.074795,7.7947607,-30.578615
639,SDSS-II SN 13971,14.6692095,-33.669365,25.630926,-9.958197
640,SDSS-II SN 14231,16.018795,6.5164795,15.190362,-10.786105
641,SDSS-II SN 14933,-3.9433646,6.7159805,15.914856,13.553887
642,SDSS-II SN 15448,-26.435856,-16.433125,6.490429,-34.999435
643,SDSS-II SN 15454,-22.61758,-23.192493,16.495972,-13.168079
644,SDSS-II SN 15942,-20.325043,23.600685,10.503884,-12.412032
645,SDSS-II SN 16739,-0.5166877,4.0233335,5.215725,-35.763485
646,SDSS-II SN 17272,17.672417,-6.4357247,-16.176376,-20.186533
647,SDSS-II SN 17373,14.3850765,38.32541,-11.13025,4.4292703
648,SDSS-II SN 1782,16.16821,36.55565,-11.417199,-10.69253
649,SDSS-II SN 18824,-34.389362,-9.371573,16.771765,-24.306356
650,SDSS-II SN 18979,8.465492,-4.6644816,3.3574474,-4.366709
651,SDSS-II SN 18990,5.309305,-23.838123,15.019885,20.928667
652,SDSS-II SN 19042,-7.1212244,-1.1572995,-12.669678,-21.40148
653,SDSS-II SN 19065,-26.126448,-10.365078,38.087856,-9.295106
654,SDSS-II SN 19137,-4.455012,3.2497675,10.525507,2.901193
655,SDSS-II SN 1919,2.882226,23.188955,-32.428505,-20.368475
656,SDSS-II SN 19640,-10.732492,-11.695304,21.608507,-10.262286
657,SDSS-II SN 19778,-9.186895,8.344499,39.25127,-29.654959
658,SDSS-II SN 20603,-5.2095175,27.58082,15.578952,12.849018
659,SDSS-II SN 20874,-17.310757,-0.54997486,24.8891,-15.090964
660,SDSS-II SN 2118,15.486397,-14.748923,-4.1649094,-1.211712
661,SDSS-II SN 21402,-15.012616,-21.537643,22.377594,-1.5266136
662,SDSS-II SN 2766,28.308594,-26.025108,-5.0671,0.8712215
663,SDSS-II SN 3050,6.2796245,7.921459,5.1837554,-5.281316
664,SDSS-II SN 5392,0.14809197,10.746742,7.0541587,3.9403017
665,SDSS-II SN 5669,1.473221,2.4342062,-0.38383934,-0.7194645
666,SDSS-II SN 5806,1.6004678,-10.965187,-22.75368,-35.450226
667,SDSS-II SN 8280,-15.687246,-10.180757,9.585119,-18.705019
668,SDSS-II SN 9562,-8.216349,-6.3799195,12.50473,-6.27245
669,SN2005ed,6.0573053,-48.65055,5.495459,0.34669968
670,SN2005fa,35.778843,23.497456,-7.179973,-13.301282
671,SN2005fm,45.836876,-13.891643,-9.279858,-8.503706
672,SN2005hj,39.836815,-20.32526,-20.630291,-5.4509406
673,SN2005hl,-25.509298,-6.8499303,28.184547,-11.339258
674,SN2005hn,19.461477,-14.942541,-10.676284,-12.778555
675,SN2005hr,36.546814,-22.250551,-0.7413763,-18.922289
676,SN2005jp,-10.236731,18.025576,9.291674,-5.565178
677,SN2005ld,37.395172,-15.746131,-8.561912,-13.480132
678,SN2005le,-4.7901483,30.278345,19.885452,-22.63054
679,SN2006V,-16.218182,-26.978207,26.649157,-7.363196
680,SN2006au,-15.288632,-15.392435,33.79801,-7.2465777
681,SN2006fd,16.026255,-32.415062,-3.2733846,1.0085074
682,SN2006fy,36.297535,-22.601185,-5.4117446,-7.680188
683,SN2006hl,40.020428,-11.357999,-7.0197096,-21.702843
684,SN2006ht,20.044743,-36.90726,2.4834921,7.530874
685,SN2006hx,34.30527,-26.677649,-15.818299,-16.060781
686,SN2006ji,23.281063,-15.147379,-6.7217917,-35.13886
687,SN2006lc,-18.353878,10.934499,13.416586,-15.554341
688,SN2006oa,34.55922,-23.487244,-21.875784,3.5773478
689,SN2006ob,-26.800205,68.50716,99.40655,-51.216953
690,SN2006oc,-19.149103,3.803965,23.696302,-24.202744
691,SN2006oj,15.016038,10.699144,-21.98328,-25.552502
692,SN2006ps,4.9211173,-2.8562293,-68.969925,-6.9999104
693,SN2006qq,-3.210613,0.8919849,5.733721,-7.8429246
694,SN2007gt,-20.615986,6.082814,19.859728,-1.4699258
695,SN2007ht,-24.838457,1.0299147,12.708861,-9.870422
696,SN2007hx,27.491869,-27.521639,0.5524497,-18.564257
697,SN2007ic,23.94182,-26.199247,-13.411482,-12.241181
698,SN2007jk,10.977608,-0.7184019,20.00214,-31.422161
699,SN2007kl,-2.5376701,-16.904146,11.965574,-34.982273
700,SN2007lg,28.574884,-0.06649368,-11.054623,-9.345505
701,SN2007ma,31.829103,-13.483433,-14.501433,-9.422438
702,SN2007mb,11.493148,22.205402,8.271832,-26.289055
703,SN2007nd,-7.0505238,0.6565266,-0.27430716,-34.975857
704,SN2007nf,-15.656008,3.4963512,9.744751,-12.818519
705,SN2007px,26.36674,-19.269285,-8.569068,-9.187274
706,SN2007pz,16.175066,-31.0708,4.3734946,-6.9251394
707,SN2007ql,18.520208,-4.838671,-6.1600685,-28.93007
708,SN2007qt,12.280928,21.97004,6.0055094,-16.534056
709,SN2007ra,26.695662,-9.056066,-12.304323,-14.799599
710,SN2007se,-49.9382,43.60511,43.637924,-100.00872
711,SN2008J,-25.405985,15.9993515,37.25506,2.0590708
712,SN2013bh,31.31951,-26.686295,-35.239178,-4.122484
713,SDSS-II SN 16142,17.745771,-26.010715,-7.0005827,16.07033
714,SDSS-II SN 18321,-9.177447,24.55278,1.0801957,-14.563204
715,SDSS-II SN 2632,-27.202862,0.10210451,11.409627,-33.746643
716,SDSS-II SN 6075,-5.93557,-35.62085,27.185894,-6.492971
717,SN2005fr,-8.797534,-6.6740513,5.0802646,-41.221508
718,SN2005gf,9.858366,25.434881,-5.8096075,-12.9660845
719,SN2005if,24.565163,-33.70373,1.8944868,-4.712371
720,SN2007kw,4.1145983,-4.2242475,3.470898,-14.442699
721,SN2007lz,-6.566446,-8.567888,-14.120839,-40.795544
722,SDSS-II SN 10299,-6.2099185,19.44176,11.575657,-27.028318
723,SDSS-II SN 11092,21.381517,-15.259639,16.355495,4.505136
724,SDSS-II SN 1164,-3.1090586,14.553014,-1.9320772,-9.4290085
725,SDSS-II SN 13131,31.117378,9.336322,9.55354,24.077503
726,SDSS-II SN 13413,23.515656,-10.453924,7.9299617,17.814438
727,SDSS-II SN 14137,-3.564552,-1.8064582,22.037306,-23.30434
728,SDSS-II SN 14304,10.273042,-8.289724,32.541214,-11.020846
729,SDSS-II SN 14455,19.284153,33.72142,26.49209,2.5767395
730,SDSS-II SN 14470,9.30158,5.7383094,1.8750858,-51.930077
731,SDSS-II SN 14499,3.2554965,-26.822437,28.230373,0.24228176
732,SDSS-II SN 15696,7.8970194,-37.493988,9.670705,22.692026
733,SDSS-II SN 16172,1.5657561,16.202332,29.115147,-3.5977855
734,SDSS-II SN 16199,13.304714,3.6750453,32.40264,14.252259
735,SDSS-II SN 1631,9.538351,2.7224326,19.754158,10.695535
736,SDSS-II SN 16433,-2.215456,-1.0882102,19.170652,-13.968584
737,SDSS-II SN 16603,15.883472,2.79561,-6.165942,-10.87019
738,SDSS-II SN 17703,6.356252,-32.25703,-16.63527,-19.42208
739,SDSS-II SN 17739,6.6556563,-6.582423,19.248867,-10.333891
740,SDSS-II SN 17777,13.085096,3.1729195,10.957654,1.7260119
741,SDSS-II SN 17910,20.878872,8.58849,9.6544285,2.208703
742,SDSS-II SN 18324,22.782032,18.780306,19.476568,-10.28853
743,SDSS-II SN 18447,26.622055,-4.5334415,5.4145303,11.491563
744,SDSS-II SN 18733,3.5577111,-6.528227,31.168726,-2.689833
745,SDSS-II SN 18831,0.7940852,-12.075178,25.561632,4.822021
746,SDSS-II SN 18978,16.267567,23.22562,-22.941332,-17.419275
747,SDSS-II SN 1903,-1.5005971,-30.056974,17.428398,-30.673763
748,SDSS-II SN 19319,16.871996,12.418316,16.470144,6.785803
749,SDSS-II SN 19332,4.0587945,37.89072,9.456181,9.516919
750,SDSS-II SN 19769,4.0188866,28.297913,31.500156,-3.7899024
751,SDSS-II SN 20046,-3.6940124,7.9687896,10.000877,-23.69545
752,SDSS-II SN 20104,20.301981,-32.272564,15.497198,19.914312
753,SDSS-II SN 20295,5.7327595,-1.0630023,22.480742,-0.38088635
754,SDSS-II SN 20925,15.757127,-0.7532838,14.022917,18.312624
755,SDSS-II SN 2468,8.856117,-8.405562,15.515452,0.14249255
756,SDSS-II SN 2734,8.650254,-11.595352,2.9475877,-42.885235
757,SDSS-II SN 3118,7.7025204,8.438345,-11.244639,-35.36291
758,SDSS-II SN 3205,2.9695702,-9.821806,20.379152,-39.997097
759,SDSS-II SN 3508,-14.47079,-21.01904,22.10957,-30.728632
760,SDSS-II SN 4322,5.3762884,-6.6455426,-11.724025,-21.219318
761,SDSS-II SN 5339,-7.510958,-9.467686,32.895092,14.49991
762,SDSS-II SN 5858,-1.1650093,-31.621904,-10.278277,-30.189371
763,SDSS-II SN 5877,-2.4319632,-21.154432,37.462257,-11.90434
764,SDSS-II SN 6282,4.7614574,-16.5517,28.852816,-4.943803
765,SDSS-II SN 7017,28.940365,27.856146,12.055595,4.706711
766,SDSS-II SN 7099,21.391804,32.861393,-2.8551073,-20.63606
767,SDSS-II SN 7357,-4.4825683,-5.627089,32.07921,-22.885075
768,SDSS-II SN 7417,18.840042,21.115326,-13.082678,-7.943187
769,SDSS-II SN 7802,-9.913881,12.114921,-6.9017744,-14.793279
770,SDSS-II SN 7864,29.354189,14.351533,-6.1928926,-4.953612
771,SDSS-II SN 8555,4.3784575,18.9941,16.614231,-19.404015
772,SDSS-II SN 13629,8.442057,-10.363385,19.59192,11.904116
773,SN2005ei,26.709394,3.7003894,16.983091,14.769153
774,SN2005em,19.51296,8.066083,32.25882,-21.117283
775,SN2005gb,45.21237,-9.151594,11.189207,-6.1835437
776,SN2005hk,18.027666,11.703838,28.771206,-10.589402
777,SN2005hv,21.334991,34.0987,0.7531295,9.263341
778,SN2005hy,43.01443,8.1794,-13.84345,-14.612404
779,SN2005ir,46.484756,6.1873374,4.9680657,0.69542027
780,SN2005jr,27.234318,19.612604,-27.488264,-18.100763
781,SN2005kj,-13.862013,-10.392394,-23.485363,-33.15566
782,SN2005kr,6.8101773,15.263113,39.64854,-6.347633
783,SN2006eq,27.4249,19.554943,27.830862,1.3939108
