0,1,2,3,4,5,6
SDSS-II SN 11305,2.4841291904449463,-5.55501651763916,-2.3313097953796387,0.7538281083106995,-0.29675963521003723,-1.1037646532058716
SDSS-II SN 1131,-0.9608323574066162,3.376626491546631,3.688778877258301,-0.12071342766284943,0.6923735737800598,2.885981798171997
SDSS-II SN 11314,2.160419464111328,-5.292202949523926,-3.154780149459839,-0.29399752616882324,0.4747883379459381,-1.4213964939117432
SDSS-II SN 11316,-2.5501575469970703,-0.9873092770576477,-0.2916933298110962,0.2193899154663086,1.8105919361114502,-1.8439526557922363
SDSS-II SN 11492,0.7288243174552917,-2.150662422180176,-4.277753829956055,1.3904598951339722,0.17943286895751953,-1.0355676412582397
SDSS-II SN 1164,-0.024680720642209053,4.329516887664795,3.000415325164795,-0.7293341755867004,0.31111645698547363,2.4273393154144287
SDSS-II SN 1166,0.0023144367150962353,-0.8336266279220581,-0.36271190643310547,2.2689571380615234,-1.7676095962524414,1.7362651824951172
SDSS-II SN 11723,2.2014732360839844,-5.1636457443237305,-3.670929193496704,-0.9753363132476807,0.45245274901390076,-1.2584354877471924
SDSS-II SN 11850,-1.6068127155303955,3.147721529006958,3.317965030670166,0.17130647599697113,0.6534817814826965,3.0163753032684326
SDSS-II SN 1199,-2.468315601348877,4.0645012855529785,1.8118109703063965,0.4531364440917969,1.382827639579773,2.9047353267669678
SDSS-II SN 12213,0.8118906021118164,-1.241172432899475,0.006359349004924297,3.17002534866333,-0.9120842218399048,-0.12339071184396744
SDSS-II SN 12804,0.4373742341995239,2.3453495502471924,-1.6923036575317383,-1.5630505084991455,-0.7967440485954285,-0.8171600699424744
SDSS-II SN 12852,-0.7171030640602112,-1.0742285251617432,0.38585352897644043,1.823857307434082,-0.6330733895301819,0.637078583240509
SDSS-II SN 12868,-2.00358247756958,6.297719955444336,3.566321611404419,-1.095705270767212,3.2733500003814697,3.1812922954559326
SDSS-II SN 12875,-0.46557074785232544,-3.7882869243621826,-0.13739734888076782,1.2714698314666748,-0.802007257938385,-0.39962172508239746
SDSS-II SN 12879,0.14169783890247345,-2.1841375827789307,-0.007812486030161381,2.673637628555298,-1.0723521709442139,1.4447746276855469
SDSS-II SN 12895,-1.1416993141174316,0.9310356974601746,1.7509363889694214,-2.894202947616577,2.284585475921631,-0.5770095586776733
SDSS-II SN 12924,0.045695267617702484,0.7008980512619019,-2.1074483394622803,1.1878682374954224,-2.452554702758789,1.163692593574524
SDSS-II SN 12929,-1.5842576026916504,5.372138023376465,3.7275943756103516,-0.9415350556373596,1.8962923288345337,3.333773374557495
SDSS-II SN 12939,2.07950496673584,3.4770474433898926,-0.4248426854610443,1.197222352027893,-1.5457674264907837,1.3556631803512573
SDSS-II SN 12941,-0.6147002577781677,0.6328448057174683,5.274822235107422,-1.5478544235229492,-0.8217260837554932,0.2851318120956421
SDSS-II SN 12942,-1.1071945428848267,4.93280029296875,5.243195056915283,-1.4470033645629883,2.063744306564331,2.9081366062164307
SDSS-II SN 12964,2.274634599685669,3.5049843788146973,-0.6159161925315857,1.407741904258728,-1.543936014175415,1.3103493452072144
SDSS-II SN 12978,-0.13354641199111938,1.5542362928390503,0.24080975353717804,-3.105146884918213,0.5827117562294006,-0.532378613948822
SDSS-II SN 13009,0.20178325474262238,3.9720871448516846,0.5416165590286255,-0.30643540620803833,-0.8393507599830627,2.348076343536377
SDSS-II SN 13016,-0.6498955488204956,0.7512158751487732,-1.3401979207992554,0.08219536393880844,-2.087874174118042,-0.08395196497440338
SDSS-II SN 1302,2.2405881881713867,3.7129249572753906,-0.593817949295044,1.0123424530029297,-1.3455613851547241,1.1366264820098877
SDSS-II SN 13027,2.4319746494293213,1.039560317993164,-2.6008200645446777,2.694748640060425,-1.8196300268173218,1.5761680603027344
SDSS-II SN 13051,2.5803747177124023,3.8878650665283203,-0.6539634466171265,1.525673508644104,-1.309406042098999,1.0394465923309326
SDSS-II SN 13058,-1.0343992710113525,3.807553291320801,4.767722129821777,-2.1332037448883057,0.27557694911956787,2.083681106567383
SDSS-II SN 13062,-2.6760952472686768,4.066267013549805,1.4889423847198486,0.584536612033844,1.526509165763855,2.8001346588134766
SDSS-II SN 13076,-1.1586118936538696,3.6265757083892822,4.636916160583496,-1.7109779119491577,0.10187113285064697,2.2749745845794678
SDSS-II SN 13096,0.7239869832992554,0.19991806149482727,-1.0981221199035645,2.5416829586029053,-1.9185715913772583,0.9082673788070679
SDSS-II SN 13106,-2.2538323402404785,2.4032905101776123,4.197891712188721,-0.43029651045799255,0.6664329171180725,3.490910291671753
SDSS-II SN 13112,-1.1098531484603882,5.293387413024902,3.2668566703796387,-0.3046471178531647,3.5312278270721436,3.6732981204986572
SDSS-II SN 13147,0.4271250367164612,-1.388187050819397,-0.307238906621933,2.8349316120147705,-1.3884375095367432,1.3079326152801514
SDSS-II SN 13148,1.8206329345703125,-2.1165497303009033,-4.695884704589844,-0.7683788537979126,0.2336752861738205,-1.5082664489746094
SDSS-II SN 13158,-2.128216028213501,2.3856265544891357,1.5091946125030518,1.3422446250915527,0.4905998110771179,2.5949652194976807
SDSS-II SN 13168,-1.1081916093826294,-0.02082516998052597,3.445258617401123,-1.3154616355895996,-0.5079208612442017,0.5847032070159912
SDSS-II SN 13269,-2.5934338569641113,3.288623094558716,1.8699016571044922,0.1877889335155487,-0.767863929271698,2.057962656021118
SDSS-II SN 13277,-2.6400063037872314,4.28267240524292,1.9666661024093628,0.6072484254837036,1.6822922229766846,2.9927239418029785
SDSS-II SN 13291,-1.568503975868225,6.196666717529297,5.080408096313477,-2.071240186691284,3.3942716121673584,2.767799139022827
SDSS-II SN 13304,0.25398164987564087,1.4491297006607056,-2.090299606323242,1.196747064590454,-1.181644082069397,2.192800521850586
SDSS-II SN 13323,-0.09596116840839386,-0.8228459358215332,-2.2715792655944824,1.2897382974624634,-1.4396719932556152,-1.2499243021011353
SDSS-II SN 13329,-0.7891968488693237,-0.2759413719177246,-0.060016803443431854,0.6369841694831848,-1.8041164875030518,-0.7080681920051575
SDSS-II SN 13330,-1.62136971950531,2.256913900375366,1.9450440406799316,1.5484614372253418,0.5839486718177795,2.5687618255615234
SDSS-II SN 13339,2.633878707885742,3.437581777572632,-0.800014853477478,2.2636313438415527,-1.707896113395691,1.3920390605926514
SDSS-II SN 13344,2.283137798309326,3.2218401432037354,-0.6237276196479797,1.9055941104888916,-1.7734456062316895,1.5291166305541992
SDSS-II SN 13383,-1.0753276348114014,0.5087984800338745,0.22171519696712494,-1.850626826286316,-0.7361520528793335,-1.7242412567138672
SDSS-II SN 13395,0.5333929061889648,3.911252975463867,1.94419264793396,-0.20095819234848022,-0.19365397095680237,2.09454607963562
SDSS-II SN 13406,-1.885148048400879,1.3366283178329468,2.3932902812957764,0.7219045758247375,0.2440929114818573,2.967991590499878
SDSS-II SN 13413,-2.2800681591033936,3.6685807704925537,2.3773179054260254,0.08120901137590408,-0.7901185750961304,2.0847599506378174
SDSS-II SN 1342,0.19261936843395233,0.7129060626029968,-1.5400298833847046,1.9021940231323242,-1.6319084167480469,1.3925771713256836
SDSS-II SN 13423,-1.850394606590271,-0.7925622463226318,2.8364970684051514,0.03495442867279053,-1.480185627937317,0.3874226212501526
SDSS-II SN 13440,-2.6460695266723633,2.0052318572998047,1.025498628616333,-0.300641804933548,1.2540878057479858,1.3953224420547485
SDSS-II SN 13441,1.4558292627334595,-1.965632677078247,-1.780421257019043,3.125457286834717,-1.1478279829025269,-1.0117841958999634
SDSS-II SN 13461,-0.536889910697937,4.558961391448975,1.868005394935608,1.4137386083602905,2.281890392303467,3.663341760635376
SDSS-II SN 13472,-2.494274616241455,2.5109570026397705,0.8848063945770264,0.36037710309028625,-0.2918185889720917,2.962083578109741
SDSS-II SN 13476,-1.8038569688796997,0.3056865334510803,0.003548308974131942,0.9145218133926392,-1.275553822517395,0.49672433733940125
SDSS-II SN 13477,-0.688099205493927,0.11063016206026077,0.31818652153015137,2.1547975540161133,-1.0322109460830688,1.908360481262207
SDSS-II SN 13483,-2.0007987022399902,2.964769124984741,4.485046863555908,-1.1417365074157715,1.9083163738250732,3.281580686569214
SDSS-II SN 13487,1.627851128578186,-2.5235495567321777,-2.0257177352905273,3.2368862628936768,-1.2546230554580688,-0.6261019706726074
SDSS-II SN 13491,0.9276716709136963,-0.07915870100259781,-0.3163622319698334,2.935845375061035,-1.6410939693450928,0.08927980065345764
SDSS-II SN 13492,-0.5877757668495178,-2.704150915145874,0.23643849790096283,0.36052206158638,-0.07129210978746414,-1.3696902990341187
SDSS-II SN 13496,-1.4247827529907227,3.3238863945007324,4.904013156890869,-2.5584912300109863,2.1739721298217773,1.5921710729599
SDSS-II SN 13497,0.9107415676116943,-4.224971294403076,-1.6312085390090942,2.766327142715454,-0.25012215971946716,0.2263389229774475
SDSS-II SN 13498,-0.9901337623596191,3.9691436290740967,5.059351921081543,-2.8182973861694336,0.6210244297981262,1.7234632968902588
SDSS-II SN 13520,0.8467114567756653,-1.3375754356384277,-1.9423472881317139,2.4205288887023926,-1.9764493703842163,1.3716524839401245
SDSS-II SN 13529,-0.8725899457931519,1.4595993757247925,0.19000369310379028,-0.1745293289422989,-2.0475499629974365,0.5375076532363892
SDSS-II SN 13533,-1.6511871814727783,1.710739016532898,0.604912281036377,1.4331889152526855,0.2099125236272812,2.4254977703094482
SDSS-II SN 13554,2.338442802429199,-2.227482318878174,-2.3069207668304443,2.345989465713501,-1.0011224746704102,-1.7774252891540527
SDSS-II SN 13558,1.117270827293396,-0.3423916697502136,-0.8665427565574646,3.093937397003174,-1.617531418800354,0.01870356872677803
SDSS-II SN 13566,-2.797642469406128,4.484329700469971,2.933936834335327,-1.0371689796447754,0.8616116642951965,3.2459657192230225
SDSS-II SN 13589,-1.0331487655639648,4.395323276519775,5.095420837402344,-3.0067503452301025,0.8218273520469666,1.6815011501312256
SDSS-II SN 13633,-1.3318696022033691,-0.765810489654541,-0.44398295879364014,1.2901928424835205,-0.355142205953598,-2.138444423675537
SDSS-II SN 13644,-2.499539375305176,4.49033784866333,1.2179878950119019,-0.10784712433815002,1.5007288455963135,2.612912178039551
SDSS-II SN 13646,0.6331933736801147,-0.18892866373062134,-2.0641820430755615,1.0628867149353027,0.7061152458190918,-1.9608336687088013
SDSS-II SN 13657,0.28393352031707764,-1.1316410303115845,-0.7039365768432617,2.4505672454833984,-1.7355785369873047,1.4932138919830322
SDSS-II SN 13675,-0.9896500706672668,-0.1581020951271057,3.8999524116516113,-2.017932653427124,0.06934880465269089,-0.4567714333534241
SDSS-II SN 13689,-0.024810608476400375,1.8387507200241089,0.36794471740722656,-3.0209126472473145,0.2721337676048279,-0.1397894322872162
SDSS-II SN 13703,-1.2251653671264648,0.04912726208567619,0.5414391756057739,-2.0770931243896484,0.5428929328918457,-1.77357017993927
SDSS-II SN 13716,-0.6785609126091003,-1.3001431226730347,-1.4375861883163452,1.1966233253479004,-1.876356840133667,-1.015116810798645
SDSS-II SN 13719,-2.0877838134765625,2.426985740661621,2.4870290756225586,0.7475966811180115,0.3743325173854828,3.927534818649292
SDSS-II SN 13725,-1.7438973188400269,6.419454097747803,4.804952621459961,-1.8376647233963013,3.587061643600464,2.900249481201172
SDSS-II SN 13729,1.0078691244125366,-0.6530452966690063,-1.5928609371185303,3.103292942047119,-1.391571044921875,0.12052347511053085
SDSS-II SN 13732,-1.9826509952545166,-0.33538058400154114,2.255779981613159,0.6826077699661255,-1.8591957092285156,-0.28829771280288696
SDSS-II SN 13741,-2.644542694091797,6.18341588973999,3.499371290206909,-0.9391709566116333,1.7681331634521484,3.2328526973724365
SDSS-II SN 13750,0.1255376636981964,-2.7207462787628174,-1.6719259023666382,2.736177444458008,-0.7320693731307983,1.5487499237060547
SDSS-II SN 13767,-2.0400092601776123,5.626274108886719,4.045476913452148,-0.27831563353538513,1.9810791015625,3.512308120727539
SDSS-II SN 13768,-0.7033772468566895,0.7758456468582153,-1.5078715085983276,0.7931407690048218,-1.7972744703292847,-0.0808454379439354
SDSS-II SN 1378,-0.8996677398681641,2.3292129039764404,1.0445513725280762,-0.050287291407585144,-1.070144772529602,2.1104297637939453
SDSS-II SN 13784,-0.9053669571876526,1.1896274089813232,3.120509147644043,-1.718498706817627,0.6715568900108337,1.8071703910827637
SDSS-II SN 13786,0.08158358186483383,0.6545915603637695,-2.1157071590423584,1.0206204652786255,-2.7695934772491455,1.2032502889633179
SDSS-II SN 13803,-2.6269798278808594,3.9999349117279053,1.6091668605804443,0.612579882144928,1.4730793237686157,2.8248798847198486
SDSS-II SN 13813,-0.2847810983657837,0.6227629780769348,-2.209327220916748,0.5563600063323975,-1.8752620220184326,-0.2147262692451477
SDSS-II SN 13815,-1.7128030061721802,3.6500651836395264,2.9245893955230713,0.26021069288253784,-0.03581759333610535,2.4739491939544678
SDSS-II SN 13820,0.8487030863761902,0.04997532442212105,-3.6890761852264404,1.238526463508606,-1.291033148765564,0.3879581391811371
SDSS-II SN 13833,1.5813424587249756,-2.3607282638549805,-1.757212519645691,3.2868964672088623,-1.3946897983551025,-0.6164435744285583
SDSS-II SN 13839,-1.5908433198928833,1.9609017372131348,-0.009721780195832253,0.2596278190612793,-0.8117871880531311,1.689096450805664
SDSS-II SN 13849,2.3766915798187256,0.9560015797615051,-2.6726903915405273,2.653061866760254,-1.7807650566101074,1.5614509582519531
SDSS-II SN 1385,1.9101957082748413,2.761747360229492,-0.7029213309288025,1.812567114830017,-1.9122306108474731,1.815595030784607
SDSS-II SN 13859,-2.0510499477386475,0.3947935402393341,-0.2519678771495819,0.503709077835083,-1.2790313959121704,-0.45169898867607117
SDSS-II SN 13861,1.055799961090088,-0.9713804125785828,-1.8808332681655884,2.9867985248565674,-1.6426353454589844,0.7025148868560791
SDSS-II SN 13862,-1.4621522426605225,1.6628775596618652,-0.06796849519014359,1.3776252269744873,-0.025545954704284668,2.4935078620910645
SDSS-II SN 13864,0.16644169390201569,0.056063275784254074,-1.4783824682235718,2.2112646102905273,-0.17198540270328522,-0.6937843561172485
SDSS-II SN 13868,-2.0296225547790527,4.065558433532715,2.792301893234253,-1.5540481805801392,-0.5101215839385986,2.368180274963379
SDSS-II SN 13896,-1.0997968912124634,0.48386916518211365,0.5184954404830933,-2.385385036468506,0.8276156783103943,-1.3378032445907593
SDSS-II SN 13903,0.8709380030632019,-0.5878259539604187,-1.7213021516799927,3.0479495525360107,-1.325585961341858,0.39862895011901855
SDSS-II SN 13909,-0.7771039009094238,0.4720976948738098,2.8614258766174316,-2.6145403385162354,-0.6561611294746399,-0.4566194415092468
SDSS-II SN 13931,2.5050206184387207,3.3636412620544434,-0.29052239656448364,2.402989149093628,-1.7830274105072021,1.4353171586990356
SDSS-II SN 13932,-1.5559614896774292,1.7539156675338745,2.728088617324829,-2.537546396255493,2.5281450748443604,0.527744472026825
SDSS-II SN 13946,-2.315549612045288,-0.970192015171051,-0.14047960937023163,-1.4091509580612183,0.6293838620185852,-0.9417935013771057
SDSS-II SN 1395,1.9784847497940063,3.329827070236206,-0.910114586353302,0.41472920775413513,-1.5337694883346558,1.253162145614624
SDSS-II SN 13968,-1.004831075668335,4.20054817199707,5.138564586639404,-2.9427363872528076,0.7372111678123474,1.686875343322754
SDSS-II SN 13971,-0.08070144057273865,2.1474790573120117,-0.9479023218154907,1.1028590202331543,-1.056351900100708,2.1830379962921143
SDSS-II SN 14013,2.070525646209717,-1.386582851409912,-1.1162217855453491,1.9512509107589722,-3.246473789215088,0.3022445738315582
SDSS-II SN 14015,0.4369799494743347,-1.0655654668807983,-1.4785751104354858,2.523564338684082,-1.482864499092102,1.7773140668869019
SDSS-II SN 14053,-1.135265588760376,4.759037017822266,4.940959930419922,-2.6384639739990234,1.411049723625183,1.9827282428741455
SDSS-II SN 14054,-2.0633015632629395,4.669894218444824,2.440234899520874,-0.28736451268196106,1.5358428955078125,3.1130528450012207
SDSS-II SN 14074,0.3383766710758209,-0.308859258890152,-1.0207066535949707,2.6642184257507324,-0.3358255922794342,-0.6460450291633606
SDSS-II SN 14081,-1.8946090936660767,5.689078330993652,3.9253182411193848,-0.6297957897186279,2.077662229537964,3.3934736251831055
SDSS-II SN 14085,-2.4180078506469727,3.8557960987091064,3.9630045890808105,0.3451414704322815,1.0361090898513794,3.450251817703247
SDSS-II SN 1409,-1.1149157285690308,4.9943132400512695,5.075585842132568,-1.6932487487792969,1.9779988527297974,3.023451089859009
SDSS-II SN 14102,-2.126953363418579,1.0221612453460693,0.5097964406013489,1.4272159337997437,-0.1485837697982788,1.6405948400497437
SDSS-II SN 14113,1.1662489175796509,-3.761842966079712,-2.483964204788208,3.0679385662078857,-0.5456221699714661,0.00010633701458573341
SDSS-II SN 14170,-0.4391367733478546,4.582684516906738,1.8509539365768433,1.4770771265029907,2.32190203666687,3.710522413253784
SDSS-II SN 14205,0.045651424676179886,0.7008671760559082,-2.107375144958496,1.1878771781921387,-2.4525225162506104,1.1639386415481567
SDSS-II SN 14209,-1.2863385677337646,1.9966745376586914,2.537423610687256,-2.536125659942627,1.8000750541687012,1.2982103824615479
SDSS-II SN 14231,-0.5573986172676086,-0.4992333948612213,0.7741972208023071,-2.387559175491333,0.9158260822296143,-1.840187430381775
SDSS-II SN 14232,-1.9227006435394287,2.5267064571380615,3.0261647701263428,-2.5868067741394043,2.8564064502716064,1.1950527429580688
SDSS-II SN 14251,-2.682853937149048,2.9941420555114746,1.573032021522522,0.48721736669540405,-0.3036124110221863,2.3161067962646484
SDSS-II SN 14258,1.149937391281128,-0.9185584783554077,-0.9956822991371155,3.04011869430542,-0.7513383626937866,-1.2951724529266357
SDSS-II SN 14260,-0.5633772611618042,0.6460227370262146,5.390381813049316,-1.489499807357788,-0.9399418830871582,0.2966966927051544
SDSS-II SN 14262,-1.9382938146591187,6.1999311447143555,3.8932530879974365,-1.1883902549743652,2.9996895790100098,3.198734760284424
SDSS-II SN 14268,-0.449067622423172,2.177839994430542,-1.2581796646118164,0.5586612224578857,-0.6910788416862488,2.2167794704437256
SDSS-II SN 14285,-0.9760552048683167,3.741854667663574,4.835400104522705,-2.219511032104492,0.3684319257736206,2.0383477210998535
SDSS-II SN 14304,-1.019895076751709,-0.9993263483047485,2.5358362197875977,-1.0500608682632446,-1.2219257354736328,-0.9394072890281677
SDSS-II SN 14305,-1.006003975868225,-0.5933605432510376,0.7174703478813171,-0.628150463104248,-0.932007908821106,-1.250954508781433
SDSS-II SN 14308,0.09263031929731369,0.05507006123661995,-3.4974381923675537,0.8149526715278625,0.4176492691040039,-1.3904012441635132
SDSS-II SN 14309,-1.4276520013809204,1.4231023788452148,2.63553786277771,-2.6071605682373047,2.5037014484405518,0.1548348218202591
SDSS-II SN 14310,-0.5964929461479187,-0.9959692358970642,0.5700988173484802,1.2867203950881958,-2.327885389328003,0.9613080024719238
SDSS-II SN 14311,3.086740732192993,-3.425490617752075,-2.0235042572021484,2.3063600063323975,-1.5769593715667725,-1.204996943473816
SDSS-II SN 14322,0.32518622279167175,-1.7344603538513184,-0.9987404346466064,1.8161022663116455,-2.4919073581695557,0.63374263048172
SDSS-II SN 14329,-1.3415180444717407,1.9754054546356201,2.697042465209961,-2.5215394496917725,1.8576571941375732,1.266472578048706
SDSS-II SN 14332,-1.375624179840088,5.517024993896484,3.5149941444396973,-0.7654485702514648,1.9924620389938354,3.296189546585083
SDSS-II SN 14334,-1.662492036819458,1.194071650505066,0.48669910430908203,-1.5551106929779053,2.6949121952056885,-0.7748082280158997
SDSS-II SN 14335,-1.0473757982254028,3.513493776321411,4.8197855949401855,-1.0654163360595703,1.1868689060211182,2.9351537227630615
SDSS-II SN 14343,-1.9199445247650146,0.06284969300031662,1.1920359134674072,-1.002020239830017,-0.3941163420677185,-0.9798266887664795
SDSS-II SN 14347,-0.33439183235168457,0.8243182301521301,2.804917573928833,-2.4744856357574463,0.05956987291574478,0.9730945825576782
SDSS-II SN 14355,1.7671785354614258,2.763845443725586,-2.0659501552581787,1.0564924478530884,-1.7796764373779297,1.810837745666504
SDSS-II SN 14357,1.1213074922561646,-0.8163288831710815,-0.2680140733718872,3.1951489448547363,-1.5566370487213135,0.16718700528144836
SDSS-II SN 14361,-1.1646814346313477,1.037426233291626,0.19919513165950775,1.6748191118240356,-0.4836547374725342,2.5863428115844727
SDSS-II SN 14375,-1.5854709148406982,-0.20486444234848022,0.1093897819519043,1.3751263618469238,-1.1392303705215454,0.7678691744804382
SDSS-II SN 14400,-1.6369050741195679,4.15098762512207,2.871530055999756,-0.3874848783016205,-0.3072369396686554,2.2464916706085205
SDSS-II SN 14415,-0.25442782044410706,2.111856698989868,3.5732736587524414,-1.457619547843933,0.6104391813278198,2.1894586086273193
SDSS-II SN 14429,-0.3923104405403137,0.23262658715248108,-0.004544154740869999,2.195883274078369,-1.257297158241272,2.1380515098571777
SDSS-II SN 14438,-1.5494352579116821,0.7841058373451233,1.1303248405456543,-2.2688655853271484,0.3032824397087097,-0.23104804754257202
SDSS-II SN 14444,-0.22465021908283234,-0.5784821510314941,-2.7722373008728027,0.7125082015991211,-1.464059829711914,-1.618492841720581
SDSS-II SN 14452,1.2195897102355957,-1.2808183431625366,-3.1226532459259033,0.9523590803146362,-1.8661855459213257,-1.2469114065170288
SDSS-II SN 14453,-0.26500001549720764,-2.3184170722961426,-0.8701710104942322,1.432673692703247,-1.8641997575759888,-0.9067057967185974
SDSS-II SN 14455,0.7265251278877258,-1.1471322774887085,-0.4038950502872467,3.0937752723693848,-1.2556473016738892,0.6006213426589966
SDSS-II SN 14461,-1.8972187042236328,2.347994565963745,1.3102121353149414,1.8185830116271973,0.8591418862342834,2.9803667068481445
SDSS-II SN 14463,-1.020334243774414,0.4828146696090698,0.46567684412002563,-2.0521395206451416,0.48994430899620056,-1.3708282709121704
SDSS-II SN 14467,-1.586916208267212,-0.5288150906562805,-0.17933553457260132,1.1733391284942627,-0.638800859451294,-1.924729347229004
SDSS-II SN 14470,-1.1287299394607544,-0.20161189138889313,-1.870721459388733,-0.9306544661521912,-0.21822485327720642,-2.4166667461395264
SDSS-II SN 14472,-2.7932653427124023,1.7637423276901245,0.7149254679679871,-0.15616968274116516,1.3533685207366943,1.1409597396850586
SDSS-II SN 14475,-0.9455328583717346,-2.481552839279175,1.438106894493103,0.3038397431373596,0.5106980204582214,-0.9326953887939453
SDSS-II SN 14478,0.6058992743492126,-4.730043888092041,-1.7999958992004395,1.9661215543746948,0.043084025382995605,0.13787633180618286
SDSS-II SN 14496,0.23974964022636414,0.5963608622550964,-1.6382131576538086,1.919511318206787,-1.5242094993591309,1.438248634338379
SDSS-II SN 14498,-0.2516223192214966,-3.794870376586914,-0.4342152774333954,1.1337274312973022,-0.1617249995470047,-0.7592405080795288
SDSS-II SN 14505,0.776384174823761,-0.93873530626297,-1.619850754737854,2.8156542778015137,-1.637744665145874,1.2388828992843628
SDSS-II SN 14522,2.439075469970703,-2.2531094551086426,-2.243962287902832,2.422105550765991,-1.2112183570861816,-1.6219595670700073
SDSS-II SN 14528,-0.5673335194587708,0.07288162410259247,3.4923255443573,-2.330732822418213,-0.3749655485153198,0.12081696838140488
SDSS-II SN 14531,1.4797745943069458,-0.5106731653213501,-1.0590158700942993,3.439664602279663,-0.9825276136398315,-1.4087215662002563
SDSS-II SN 14539,2.5588104724884033,-2.2415761947631836,-2.696824312210083,2.1142256259918213,-1.0251199007034302,-1.7931807041168213
SDSS-II SN 14540,-0.32910972833633423,1.6513948440551758,-0.5657366514205933,-2.1753990650177,0.029371395707130432,-1.290578007698059
SDSS-II SN 1456,-1.8148930072784424,1.822413682937622,3.3758788108825684,-0.036974456161260605,0.4401437044143677,3.0510079860687256
SDSS-II SN 14561,1.4763364791870117,-4.183343410491943,-2.371342420578003,2.498645067214966,-0.2187553197145462,-0.6134994626045227
SDSS-II SN 14577,-1.341886043548584,0.49961620569229126,4.169830322265625,-2.1390368938446045,0.9449314475059509,-0.3942609131336212
SDSS-II SN 14589,1.8936599493026733,-2.3168649673461914,-3.728024959564209,1.7281017303466797,-0.6249240040779114,-1.504927158355713
SDSS-II SN 14635,-1.054158329963684,0.5840332508087158,-1.8836255073547363,1.1106747388839722,-1.8685998916625977,0.26861557364463806
SDSS-II SN 14638,-0.81280517578125,0.6159483790397644,-1.8805536031723022,1.0453006029129028,-1.7637680768966675,-0.0048241326585412025
SDSS-II SN 14639,-2.6806514263153076,3.982778549194336,2.7699592113494873,-0.337804913520813,1.014535903930664,3.2021665573120117
SDSS-II SN 14658,-1.8472875356674194,6.195163249969482,4.364752292633057,-1.382782220840454,3.0619757175445557,3.1224749088287354
