0,1,2,3
SDSS-II SN 13813,-1.7387359142303467,4.2829270362854,1.7194263935089111
SDSS-II SN 13815,-5.88350248336792,-7.760063648223877,5.65333890914917
SDSS-II SN 13820,-1.331505298614502,6.98557186126709,3.5893917083740234
SDSS-II SN 13833,6.619331359863281,6.894432067871094,2.7946109771728516
SDSS-II SN 13839,-4.132489204406738,-1.2805837392807007,5.050148963928223
SDSS-II SN 13849,4.407201290130615,9.089466094970703,6.065816879272461
SDSS-II SN 1385,-2.3780059814453125,4.947813510894775,10.120267868041992
SDSS-II SN 13859,-1.1843541860580444,0.19529664516448975,0.5884425044059753
SDSS-II SN 13861,4.766392230987549,5.3593549728393555,5.075496196746826
SDSS-II SN 13862,-2.202808141708374,-1.9041537046432495,6.416408061981201
SDSS-II SN 13864,2.4379732608795166,3.848614454269409,1.5890535116195679
SDSS-II SN 13868,-8.639701843261719,-8.226517677307129,5.575096130371094
SDSS-II SN 13896,-2.7621450424194336,-2.6246955394744873,-5.716092586517334
SDSS-II SN 13903,4.44913387298584,4.872335433959961,4.426628589630127
SDSS-II SN 13909,-0.23483331501483917,-8.165523529052734,-4.045253276824951
SDSS-II SN 13931,-2.3957223892211914,5.376102447509766,11.79013729095459
SDSS-II SN 13932,-7.757822036743164,-8.64808464050293,-2.2272510528564453
SDSS-II SN 13946,0.7494623064994812,-0.9767385721206665,-6.349519729614258
SDSS-II SN 1395,-4.6496381759643555,4.104784965515137,9.90371322631836
SDSS-II SN 13968,-9.589200019836426,-13.076725006103516,3.36247181892395
SDSS-II SN 13971,-2.480346918106079,1.1137503385543823,6.78571081161499
SDSS-II SN 14013,7.0054030418396,7.481586933135986,7.607828617095947
SDSS-II SN 14015,4.8070597648620605,4.343778133392334,6.785815715789795
SDSS-II SN 14053,-9.279440879821777,-13.366085052490234,4.769168853759766
SDSS-II SN 14054,-6.178604602813721,-9.415140151977539,8.644774436950684
SDSS-II SN 14074,3.3903210163116455,3.5898725986480713,1.9602265357971191
SDSS-II SN 14081,-6.89155912399292,-12.502093315124512,8.810384750366211
SDSS-II SN 14085,-4.517045021057129,-9.940110206604004,7.163187503814697
SDSS-II SN 1409,-7.71386194229126,-13.557304382324219,6.2619757652282715
SDSS-II SN 14102,-0.9636906385421753,-3.2269539833068848,6.770986080169678
SDSS-II SN 14113,9.360335350036621,7.5686492919921875,1.406590223312378
SDSS-II SN 14170,-2.4775290489196777,-9.194975852966309,10.782538414001465
SDSS-II SN 14205,-2.1396267414093018,3.8138647079467773,4.079996109008789
SDSS-II SN 14209,-6.564054489135742,-9.007725715637207,-1.3439862728118896
SDSS-II SN 14231,-1.2636038064956665,-3.2081615924835205,-6.75113582611084
SDSS-II SN 14232,-8.564125061035156,-9.609345436096191,-0.8531371355056763
SDSS-II SN 14251,-5.50538444519043,-5.190333366394043,5.908724784851074
SDSS-II SN 14258,4.679790496826172,4.7473368644714355,1.7453793287277222
SDSS-II SN 14260,1.0288704633712769,-10.720181465148926,0.16344264149665833
SDSS-II SN 14262,-8.197665214538574,-13.587812423706055,9.353110313415527
SDSS-II SN 14268,-3.394584894180298,1.020053744316101,6.34161901473999
SDSS-II SN 14285,-8.562909126281738,-11.908788681030273,3.4803037643432617
SDSS-II SN 14304,1.979169249534607,-5.363003253936768,-2.551689386367798
SDSS-II SN 14305,1.074719786643982,-2.178664207458496,-2.423983335494995
SDSS-II SN 14308,-0.12507788836956024,8.330411911010742,-2.1565871238708496
SDSS-II SN 14309,-7.682611465454102,-8.285745620727539,-2.8730711936950684
SDSS-II SN 14310,3.719632148742676,-2.1272623538970947,4.827167987823486
SDSS-II SN 14311,7.775656223297119,10.198619842529297,2.6776039600372314
SDSS-II SN 14322,6.601661682128906,4.362628936767578,6.5538763999938965
SDSS-II SN 14329,-6.690326690673828,-9.05620288848877,-1.3019129037857056
SDSS-II SN 14332,-7.213656902313232,-11.82659912109375,8.535789489746094
SDSS-II SN 14334,-8.067217826843262,-4.205639362335205,-2.73987078666687
SDSS-II SN 14335,-6.229676723480225,-11.949901580810547,4.386023044586182
SDSS-II SN 14343,-0.3265784978866577,-3.111049175262451,-3.1410512924194336
SDSS-II SN 14347,-2.7696926593780518,-8.984177589416504,-2.4239394664764404
SDSS-II SN 14355,-3.268749713897705,5.929488182067871,8.423099517822266
SDSS-II SN 14357,4.570006847381592,3.063133955001831,4.397978782653809
SDSS-II SN 14361,-1.0491735935211182,-1.5401567220687866,5.791285991668701
SDSS-II SN 14375,0.46343716979026794,-0.7127248644828796,2.3380167484283447
SDSS-II SN 14400,-7.025899410247803,-7.955719470977783,5.557519912719727
SDSS-II SN 14415,-3.8726894855499268,-10.7620210647583,1.8680148124694824
SDSS-II SN 14429,0.5584345459938049,-0.18492165207862854,5.570580005645752
SDSS-II SN 14438,-3.5099434852600098,-3.85577654838562,-4.2292094230651855
SDSS-II SN 14444,0.5119214057922363,7.274522304534912,0.4376702904701233
SDSS-II SN 14452,1.821532130241394,8.942403793334961,1.2955764532089233
SDSS-II SN 14453,8.099239349365234,1.3382734060287476,0.6670606732368469
SDSS-II SN 14455,5.246366500854492,3.0857784748077393,4.424205303192139
SDSS-II SN 14461,-2.673795700073242,-4.86695671081543,7.433259010314941
SDSS-II SN 14463,-2.4552295207977295,-2.4386026859283447,-5.279298305511475
SDSS-II SN 14467,2.284393548965454,1.2362476587295532,-2.5936765670776367
SDSS-II SN 14470,-0.7166547775268555,2.7082107067108154,-4.744246006011963
SDSS-II SN 14472,-6.82224178314209,-3.8762564659118652,1.4562913179397583
SDSS-II SN 14475,7.007482051849365,-2.276249408721924,-2.995321750640869
SDSS-II SN 14478,10.823079109191895,6.804468154907227,-0.6325666308403015
SDSS-II SN 14496,-0.255221426486969,3.5341696739196777,5.275479793548584
SDSS-II SN 14498,9.671972274780273,3.166008472442627,-1.5803529024124146
SDSS-II SN 14505,4.793416500091553,4.789502143859863,5.735629081726074
SDSS-II SN 14522,5.924311637878418,8.806763648986816,1.8047263622283936
SDSS-II SN 14528,-0.639585018157959,-8.547114372253418,-2.807177782058716
SDSS-II SN 14531,4.5082926750183105,5.188197612762451,1.2820600271224976
SDSS-II SN 14539,5.5528788566589355,9.426475524902344,1.1436821222305298
SDSS-II SN 14540,-4.6234941482543945,0.25178200006484985,-5.51293420791626
SDSS-II SN 1456,-4.013150691986084,-8.061914443969727,3.8837296962738037
SDSS-II SN 14561,9.197243690490723,8.113091468811035,-0.12428559362888336
SDSS-II SN 14577,0.9034317135810852,-10.911705017089844,-3.0652694702148438
SDSS-II SN 14589,4.82218074798584,10.404635429382324,-0.5564413666725159
SDSS-II SN 14635,-1.2664437294006348,3.0644099712371826,2.547755241394043
SDSS-II SN 14638,-1.0395268201828003,3.412083864212036,2.247403621673584
SDSS-II SN 14639,-5.894745826721191,-8.512784957885742,7.553575038909912
SDSS-II SN 14658,-8.11711597442627,-14.255228996276855,8.931317329406738
SDSS-II SN 14661,9.4314603805542,11.699015617370605,-4.577652931213379
SDSS-II SN 1470,-5.075830459594727,-8.835678100585938,4.045626163482666
SDSS-II SN 14744,-1.6042816638946533,-3.1728675365448,6.291369438171387
SDSS-II SN 14750,4.4325127601623535,2.5412545204162598,-6.041213512420654
SDSS-II SN 14751,0.009665312245488167,0.735355019569397,-6.201265811920166
SDSS-II SN 14784,-1.7984970808029175,-1.5915501117706299,-1.6208316087722778
SDSS-II SN 14786,4.621694564819336,5.299854755401611,4.988260746002197
SDSS-II SN 14792,-2.0144619941711426,-4.445830345153809,5.768157958984375
SDSS-II SN 14809,8.136427879333496,1.2999639511108398,0.20151184499263763
SDSS-II SN 14821,5.108458995819092,4.78617000579834,-3.1728005409240723
SDSS-II SN 14827,3.706655263900757,0.9877360463142395,4.851258277893066
SDSS-II SN 14833,-3.8902313709259033,-0.9689347147941589,7.428044319152832
SDSS-II SN 14859,-9.260211944580078,-13.02558708190918,2.766993522644043
SDSS-II SN 14876,3.0191686153411865,10.549612045288086,0.05509252846240997
SDSS-II SN 14883,-0.48367565870285034,-7.974636077880859,-1.8606464862823486
SDSS-II SN 14888,0.26260092854499817,-3.12722110748291,0.4960331320762634
SDSS-II SN 14900,7.850989818572998,2.5363540649414062,1.8965156078338623
SDSS-II SN 14907,9.421326637268066,6.4543657302856445,0.8531147837638855
SDSS-II SN 14916,3.991413116455078,4.907767295837402,4.210586071014404
SDSS-II SN 14960,-6.208298206329346,-10.102882385253906,8.719232559204102
SDSS-II SN 14963,6.988043308258057,7.831808567047119,7.717496395111084
SDSS-II SN 14964,0.33005863428115845,8.249317169189453,-1.3428893089294434
SDSS-II SN 14965,-0.2170233577489853,-3.53588604927063,-3.0369150638580322
SDSS-II SN 14966,-6.50101375579834,-10.136548042297363,3.0576632022857666
SDSS-II SN 14978,-0.7264947295188904,5.387157917022705,5.328700542449951
SDSS-II SN 14988,9.33561897277832,5.3212385177612305,3.922542095184326
SDSS-II SN 1500,-2.829362154006958,5.689824104309082,9.742252349853516
SDSS-II SN 1504,0.673671543598175,2.716069221496582,5.93120813369751
SDSS-II SN 15048,9.109938621520996,14.413626670837402,-2.113507032394409
SDSS-II SN 15055,1.3359745740890503,-2.2826247215270996,-2.5542702674865723
SDSS-II SN 15080,8.071698188781738,8.60024642944336,0.3422328233718872
SDSS-II SN 15103,5.7948832511901855,6.323081016540527,1.568399429321289
SDSS-II SN 15104,2.669517755508423,4.748663902282715,-1.3289731740951538
SDSS-II SN 15108,0.998390257358551,-10.575557708740234,-0.11235301196575165
SDSS-II SN 15119,4.650397300720215,2.4743716716766357,2.848543405532837
SDSS-II SN 1513,-8.841446876525879,-15.29277229309082,8.067705154418945
SDSS-II SN 15137,2.0674123764038086,8.741851806640625,2.14758563041687
SDSS-II SN 15160,4.163640975952148,-5.8582940101623535,-2.760021448135376
SDSS-II SN 15177,-3.2470271587371826,5.968371868133545,8.638805389404297
SDSS-II SN 15198,1.4307973384857178,-6.574028968811035,-3.718985080718994
SDSS-II SN 15239,3.682753562927246,-3.2584540843963623,-0.10907422751188278
SDSS-II SN 15255,9.575718879699707,6.979493141174316,1.116504430770874
SDSS-II SN 15263,7.5283403396606445,5.36696720123291,3.3438467979431152
SDSS-II SN 15268,3.922929525375366,10.082842826843262,-0.9767590761184692
SDSS-II SN 15272,0.9887024164199829,-8.466117858886719,-2.6507203578948975
SDSS-II SN 15286,-2.0404350757598877,6.080249786376953,-5.980854034423828
SDSS-II SN 15289,7.06686544418335,9.338533401489258,3.4056410789489746
SDSS-II SN 15303,2.6953892707824707,11.463829040527344,-0.7453880310058594
SDSS-II SN 15309,8.63621711730957,8.62090015411377,-2.728235960006714
SDSS-II SN 15314,4.460810661315918,12.474925994873047,-2.823315382003784
SDSS-II SN 15319,-7.703770637512207,-4.075550079345703,-0.414259135723114
SDSS-II SN 15324,9.793122291564941,-0.23633664846420288,-1.6452041864395142
SDSS-II SN 15331,-3.495173931121826,-5.824769496917725,6.1873931884765625
SDSS-II SN 1535,-4.007619857788086,-10.711947441101074,4.448395729064941
SDSS-II SN 15357,0.8456017971038818,-6.270003318786621,-3.5971901416778564
SDSS-II SN 15358,-8.523642539978027,-9.096062660217285,-0.74238520860672
SDSS-II SN 1536,-7.519660949707031,-10.873416900634766,10.430142402648926
SDSS-II SN 15360,-7.739192008972168,-4.595008850097656,-0.2264488935470581
SDSS-II SN 15385,8.141220092773438,4.387085914611816,-0.42486029863357544
SDSS-II SN 15413,11.487720489501953,3.944397211074829,3.8185415267944336
SDSS-II SN 15418,7.138246536254883,7.305633068084717,7.165069103240967
SDSS-II SN 15419,-0.016042809933423996,1.9794594049453735,-4.271515846252441
SDSS-II SN 15428,9.616071701049805,-0.15553347766399384,-1.3782423734664917
SDSS-II SN 15448,4.097888946533203,2.6832237243652344,-3.332756280899048
SDSS-II SN 15454,-3.1200177669525146,-6.743001461029053,-0.37062016129493713
SDSS-II SN 15455,9.052106857299805,11.35757064819336,-0.9566576480865479
SDSS-II SN 15470,-8.301567077636719,-0.9829068779945374,-0.9207009077072144
SDSS-II SN 15486,8.741961479187012,11.664857864379883,0.15060633420944214
SDSS-II SN 15489,5.240147113800049,5.638166904449463,1.9581133127212524
SDSS-II SN 15496,-4.4605512619018555,1.4548492431640625,-4.235467910766602
SDSS-II SN 15505,3.980300188064575,1.5842729806900024,4.895730018615723
SDSS-II SN 15511,-2.4524505138397217,-6.283847332000732,-2.1719560623168945
SDSS-II SN 15522,4.154591083526611,4.242491722106934,-5.120128631591797
SDSS-II SN 15523,-8.357182502746582,-7.206535816192627,-1.808447003364563
SDSS-II SN 15525,8.295099258422852,4.619763374328613,-0.14047643542289734
SDSS-II SN 15526,3.661773681640625,2.524456739425659,-3.235994577407837
SDSS-II SN 15529,10.731222152709961,7.171773433685303,-0.4036131203174591
SDSS-II SN 15535,4.327141761779785,11.759110450744629,-2.0812554359436035
SDSS-II SN 15539,2.454183340072632,5.30101203918457,2.259972333908081
SDSS-II SN 15545,-3.505439519882202,-0.5628291368484497,6.18109130859375
SDSS-II SN 15549,7.402508735656738,9.895051956176758,2.806574583053589
SDSS-II SN 15565,-2.5025298595428467,-9.173688888549805,10.75235366821289
SDSS-II SN 15569,5.717237949371338,8.410467147827148,1.3456249237060547
SDSS-II SN 15592,6.433725833892822,9.563671112060547,2.3815858364105225
SDSS-II SN 15606,3.8586437702178955,11.873831748962402,-2.6886887550354004
SDSS-II SN 15607,-4.733513832092285,-9.563676834106445,6.004915714263916
SDSS-II SN 15647,10.12725830078125,6.115046501159668,-0.4217587411403656
SDSS-II SN 15656,-3.3203752040863037,-4.407504081726074,5.737316608428955
SDSS-II SN 15675,-0.796154797077179,-4.118504047393799,-5.3058648109436035
SDSS-II SN 15692,-1.4539440870285034,4.693730354309082,2.9776220321655273
SDSS-II SN 15696,-7.787346363067627,-8.40689754486084,-3.0695528984069824
SDSS-II SN 15697,4.8247456550598145,-2.2216897010803223,-1.6736778020858765
SDSS-II SN 15726,-0.0364074632525444,-11.231276512145996,-1.8118377923965454
SDSS-II SN 15730,10.123860359191895,5.911317825317383,0.03358642756938934
SDSS-II SN 15737,9.579947471618652,6.146993160247803,1.1637144088745117
SDSS-II SN 15745,9.531017303466797,10.576872825622559,4.011627674102783
SDSS-II SN 15751,7.006709098815918,10.375988960266113,1.8887906074523926
SDSS-II SN 15755,-1.2663589715957642,-7.509966850280762,-3.779362678527832
SDSS-II SN 15761,4.820981502532959,7.394484043121338,-0.8025721311569214
SDSS-II SN 15777,0.5709276795387268,2.4852983951568604,-2.3408803939819336
SDSS-II SN 15782,4.335606098175049,1.0725970268249512,0.8639707565307617
SDSS-II SN 15784,0.7906122803688049,2.368187189102173,-2.254582166671753
SDSS-II SN 15793,4.155658721923828,2.8105051517486572,-3.2759618759155273
SDSS-II SN 15807,-1.4563498497009277,1.6273367404937744,1.8737188577651978
SDSS-II SN 15814,-3.1247193813323975,-8.959306716918945,-2.0355167388916016
SDSS-II SN 15827,-4.4383745193481445,-7.2828779220581055,8.75723648071289
SDSS-II SN 15829,-0.4953137934207916,-0.7873728275299072,1.0768489837646484
SDSS-II SN 15855,-1.9610975980758667,7.166353225708008,-0.6278865933418274
SDSS-II SN 15860,0.4257013201713562,2.886089563369751,-3.2156589031219482
SDSS-II SN 15874,4.909605503082275,5.101304054260254,3.994401216506958
SDSS-II SN 15884,1.0313676595687866,-1.3401696681976318,-5.174323081970215
SDSS-II SN 15900,-1.918526291847229,0.3895948827266693,0.6068405508995056
SDSS-II SN 15903,10.67224407196045,9.18078327178955,-1.759583830833435
SDSS-II SN 15913,-5.709395885467529,-10.324463844299316,10.75146484375
SDSS-II SN 15914,-3.4407379627227783,6.834115982055664,1.5746049880981445
SDSS-II SN 15915,4.352296829223633,1.6586649417877197,-6.608827590942383
SDSS-II SN 15935,-4.181257724761963,-8.449057579040527,-0.1817379593849182
SDSS-II SN 15942,8.213052749633789,6.4371232986450195,1.6662070751190186
SDSS-II SN 15944,6.737815856933594,11.515469551086426,1.4083114862442017
SDSS-II SN 15958,-2.9410288333892822,-4.418769359588623,6.341447353363037
SDSS-II SN 15967,8.025352478027344,4.198366165161133,2.103282928466797
SDSS-II SN 15988,0.3915063142776489,-10.979161262512207,-1.665861964225769
SDSS-II SN 15990,-1.1568750143051147,7.115732669830322,3.3964476585388184
SDSS-II SN 15992,7.345545291900635,9.951090812683105,4.288475036621094
SDSS-II SN 16001,2.661874294281006,-6.1684699058532715,-0.8401026129722595
SDSS-II SN 16015,1.063737392425537,-1.3684037923812866,-6.313252925872803
SDSS-II SN 16046,-2.444068670272827,-1.6530520915985107,4.713770866394043
SDSS-II SN 16048,9.6184663772583,-4.6717143058776855,0.2414112687110901
SDSS-II SN 16052,4.352378845214844,0.7006896138191223,0.7007838487625122
SDSS-II SN 1609,-6.427072048187256,-12.185462951660156,4.786273956298828
SDSS-II SN 16091,4.4298272132873535,10.104218482971191,-0.38267531991004944
SDSS-II SN 16094,-3.460994005203247,-6.308238506317139,-0.8721485733985901
SDSS-II SN 16098,5.197632312774658,-4.090173244476318,0.7526416778564453
SDSS-II SN 16111,8.199053764343262,8.764338493347168,1.28536856174469
SDSS-II SN 16123,-6.300806045532227,-10.414118766784668,8.667447090148926
SDSS-II SN 16138,8.171978950500488,2.039848566055298,1.7757937908172607
SDSS-II SN 16142,9.712173461914062,11.545336723327637,-0.014833247289061546
SDSS-II SN 16148,8.659687995910645,8.950953483581543,1.0063186883926392
SDSS-II SN 16160,7.818266868591309,6.437720775604248,-2.933804988861084
SDSS-II SN 16172,9.424247741699219,7.537975311279297,1.0519533157348633
SDSS-II SN 16193,4.243442535400391,1.4609612226486206,-6.982785224914551
SDSS-II SN 16199,6.69310188293457,6.497539520263672,3.0820629596710205
SDSS-II SN 16200,-1.7597813606262207,7.047064781188965,-2.096938371658325
SDSS-II SN 16202,7.622713565826416,-7.417363166809082,-2.6142821311950684
SDSS-II SN 1622,-7.1648850440979,-12.365447998046875,5.2070112228393555
SDSS-II SN 16220,4.5861663818359375,3.5056731700897217,1.6885677576065063
SDSS-II SN 16225,4.173653602600098,5.014933109283447,3.6822280883789062
SDSS-II SN 16236,-0.7733280062675476,-3.037585735321045,5.402271747589111
SDSS-II SN 16237,6.789414405822754,9.572540283203125,-0.3495812714099884
SDSS-II SN 16238,8.162637710571289,6.704512119293213,0.31988006830215454
SDSS-II SN 16247,10.472289085388184,4.332905292510986,-0.6273159980773926
SDSS-II SN 16301,11.29092025756836,10.227045059204102,-1.9842610359191895
SDSS-II SN 16302,6.607375621795654,13.758709907531738,-1.62368905544281
SDSS-II SN 16356,9.266164779663086,12.18893814086914,-2.6933376789093018
SDSS-II SN 16360,-2.2414093017578125,6.176140308380127,2.168595790863037
SDSS-II SN 16391,2.402096748352051,12.891511917114258,-2.915316581726074
SDSS-II SN 16412,0.3635275065898895,6.127638339996338,-12.711929321289062
