,SN,0,1,2,3,4,5,6,7,8
64,SDSS-II SN 14228,0.6031780311088583,-0.018098281080035656,-0.3008058513062937,-0.3656340635178123,0.7709176730096531,-3.419014833032973e-06,4.4562401072656765,1e+38,1e+38
65,SDSS-II SN 14285,0.6308557247619042,0.5172698448732944,1.1121568862801032,0.29758493688195997,-1.8543400530868348,8.642988349436707e-07,40.402502147686086,1e+38,1e+38
66,SDSS-II SN 14322,0.8269131323764203,0.5683013734329684,0.3712281575425919,-0.404945037118928,-0.6338333683283707,-2.6274986481448943e-06,4.949200855036757,1e+38,1e+38
67,SDSS-II SN 1456,0.7131746098018876,0.5264895235078355,0.8845059157724096,-0.05490291355948419,1.145785349905642,-8.183696679280312e-07,33.1152345711162,1e+38,1e+38
68,SDSS-II SN 14851,0.31771994469863235,0.853018521266301,-0.5082197886374162,1.6594406113239077,-1.2448718374298404,-1.0813120394115324e-05,6.469841069471989,1e+38,1e+38
69,SDSS-II SN 1513,1.0807325750404293,0.6842853539027658,0.7701048779589136,-0.157978796213436,0.6444965770429694,7.198560373176811e-06,51.25835634342367,1e+38,1e+38
70,SDSS-II SN 15428,0.5010134032512182,0.5204630585380581,1.806149643354211,-0.09621251323321738,-0.49603550850979067,-2.0209856496782307e-05,8.985481834834784,1e+38,1e+38
71,SDSS-II SN 15470,0.5790116059121745,0.9640675939038853,0.8958189085854823,0.362624298268666,-0.507271833951444,-1.1543843672114874e-05,5.44608806662387,1e+38,1e+38
72,SDSS-II SN 1562,0.22390243510198532,0.004028332333036121,0.6566383095183341,0.22751120013528023,-1.4893891499928145,2.0647110947393373e-05,6.86820912925353,1e+38,1e+38
73,SDSS-II SN 15988,0.682681833686932,0.4493968626447955,1.3736727639419,0.4417020109959582,0.43151020440640053,1.661372930712385e-06,8.067576941080036,1e+38,1e+38
74,SDSS-II SN 15992,0.6186088477078729,0.48604856123824686,1.682788906522725,-0.10059672131382003,-0.49054890898005843,-1.227982114072686e-06,10.047394655092308,1e+38,1e+38
75,SDSS-II SN 16094,0.2588560554737561,-0.33252074922461267,0.5108343095225513,0.039246856351839964,-1.2649771443365556,-3.3064743521823287e-06,10.731138271805259,1e+38,1e+38
76,SDSS-II SN 1706,0.7859362276169819,1.0272156513643056,0.9084296397571814,-0.1206551281912972,0.4461276344126052,1.9178697431013732e-06,59.48833561221272,1e+38,1e+38
77,SDSS-II SN 17455,0.8873228853000252,1.0593325869115084,0.6163525073397583,1.2498336367225122,1.9590171189943466,2.0885058966882352e-05,1.000347400647969,1e+38,1e+38
78,SDSS-II SN 17644,1.307441359252901,0.5453394399811013,0.1919780645469455,2.0781357610028115,-0.623700684868665,1.899765350088134e-05,25.86821648572177,1e+38,1e+38
79,SDSS-II SN 17845,1.2402234581320077,0.6771558640173219,0.19668277038483933,-0.1825003205822544,0.4398626261042737,-2.0926588941241955e-05,38.44083758217977,1e+38,1e+38
80,SDSS-II SN 18032,0.45878585414387146,1.1291122047886177,-0.22154556126142882,0.17849106723047187,0.3668326408924296,2.7465878284978093e-05,52.85164720474658,1e+38,1e+38
81,SDSS-II SN 18048,0.0001,0.02525372518401818,0.2669542598564133,0.772023744080072,1.2754120885545457,3.557670996445539e-05,0.9395801411556389,1e+38,1e+38
82,SDSS-II SN 18165,0.5446512191490154,0.32723227083806866,0.6751167092513964,-0.023073169178763238,-0.44491051360887823,-6.952618936158751e-06,28.77362498114281,1e+38,1e+38
83,SDSS-II SN 18311,0.6856018120817092,0.10411854464506348,-0.20587391339929142,0.16882096942052532,1.222643020040369,-9.317687401362869e-05,7.164459562828655,1e+38,1e+38
84,SDSS-II SN 18339,1.3083036108673427,0.9224179288356616,0.9048505296166575,0.4754065754240476,1.0475724887119258,8.662394555909814e-06,19.04010508854188,1e+38,1e+38
85,SDSS-II SN 18365,1.1534391808990236,0.44601669571401176,0.00034607335920767225,-0.12433187242432152,-0.016990914634408032,0.5864522267669076,26.304895613138367,1e+38,1e+38
86,SDSS-II SN 18601,0.13213484388858146,0.544851873757453,0.9172734442677569,0.2608759378346368,-1.1087933239506846,-9.514104066833808e-07,16.160863477056825,1e+38,1e+38
87,SDSS-II SN 18688,0.3490862477162485,-0.11088736870640163,0.7191459974816043,0.24218181355155696,-0.8805263310493402,-1.9532002933682575e-07,12.870265493769237,1e+38,1e+38
88,SDSS-II SN 19045,1.0180486132676654,0.5365144681906919,0.1384975865134893,0.21479456217316178,0.5815591283913929,2.8179951342684896e-05,0.18329618780039877,1e+38,1e+38
89,SDSS-II SN 19175,0.8172712360176738,-0.20623921724437727,1.8328547698792282e-05,-0.18110862654182838,-2.3624863042711125e-06,-8.99864625703991e-06,10.960612593547603,1e+38,1e+38
90,SDSS-II SN 19181,0.5539137416920517,0.5035835736652612,-4.538537981119724e-06,-0.907650219348581,9.586109048553139e-06,-8.882408391961545e-06,12.882557070507982,1e+38,1e+38
91,SDSS-II SN 19336,0.21662067054076015,0.623805662962205,0.4910434397917585,0.1403788341548239,1.214787270252436,-1.2393230303727969e-05,10.353516765758261,1e+38,1e+38
92,SDSS-II SN 19731,0.7352578812667329,0.14349671828074773,0.6003885230407604,-1.2518756725456774,-0.6867101574741702,-2.3081335412398784e-05,15.117923771130686,1e+38,1e+38
93,SDSS-II SN 20128,0.4474443002347007,0.45006401404440255,1.2530314292728724,0.9345117232261645,0.016010208437629066,-1.168074183502919e-06,5.740351924732123,1e+38,1e+38
94,SDSS-II SN 20695,0.24319318844058263,0.8335952399954645,-4.544384711239042e-06,-1.0510527277580801,4.183529497584615e-06,1.201326166789423e-05,16.212119834134725,1e+38,1e+38
95,SDSS-II SN 21065,0.6529694557134709,-0.3471104035548982,1.1101901333888728,0.2677797261852872,-0.42009352984204895,-6.977985648869487e-07,8.760291262024943,1e+38,1e+38
96,SDSS-II SN 21307,0.9321303009153062,0.0076302491653683245,1.9179743851113396e-05,-0.3673526455569328,1.7513739238299013e-05,3.5961959313266415e-05,6.710385953913755,1e+38,1e+38
97,SDSS-II SN 21663,0.40805972312750566,-0.012783509066020535,0.6110415109613471,0.30361918393192894,-1.5212974819284268,6.199518164735412e-05,5.167085678019488,1e+38,1e+38
98,SDSS-II SN 3832,0.4594462059265301,0.10320273480098015,-0.0014287842025762732,0.8362616999558664,0.9338986634345171,0.8086623755135643,33.26437895011713,1e+38,1e+38
99,SDSS-II SN 4118,0.6503554613044178,0.9306323041744247,0.7832851388486286,-0.042425381617992294,1.1224469952414362,-2.2628016919997373e-05,32.23294234633389,1e+38,1e+38
100,SDSS-II SN 5323,0.17825808769168416,-0.3039836837267832,1.5128818380304789e-05,1.5193544009454998,-2.930915003270852e-05,-1.9915768576181232e-05,29.448910275915114,1e+38,1e+38
101,SDSS-II SN 5595,0.6970157867474626,0.19550536082366218,-0.2986431228111644,1.761182366473776,0.5661905542218844,4.762001086360039e-06,12.842930516644149,1e+38,1e+38
102,SDSS-II SN 5897,0.4607858241041359,-0.05646034854803513,-2.671022462402783e-06,-1.1121273315005837,6.168912612915616e-06,-3.8235718387147176e-05,13.689967349211043,1e+38,1e+38
103,SDSS-II SN 6225,0.08436332132599654,0.04038017078140084,0.9812064396889022,0.7735196714790475,-0.2997829698703601,-9.693317991101228e-06,3.793741452627265,1e+38,1e+38
104,SDSS-II SN 6288,1.0817939521651032,-0.006727342396692082,0.6670469478282199,0.5244842489428156,-0.13400223191376923,-1.199763895053877e-05,9.068103762856937,1e+38,1e+38
105,SDSS-II SN 6638,0.7133882200000667,0.4907294825475722,0.9926001671534521,0.62823949203889,-0.9817878145357891,8.076544805389721e-07,10.230745072623296,1e+38,1e+38
106,SDSS-II SN 7374,0.6449847347492048,0.2694339582499705,1.1953979364723373,0.8109980759289218,0.2071752357654959,1.3497265656748223e-06,3.206181485125686,1e+38,1e+38
107,SDSS-II SN 7978,1.0003034739522851,0.722397696153144,-0.15477232862036186,0.12928710012332717,0.41593499941691464,-1.4627004917641538e-05,4.359861839456586,1e+38,1e+38
108,SDSS-II SN 8165,0.4142408590780793,0.6086894386294802,1.0285474754154509,0.20043107578031405,-0.14549746067551522,-2.6171183304887434e-05,5.386080217106187,1e+38,1e+38
109,SDSS-II SN 8457,0.45253826929675817,0.02705035114747437,0.8556676924743599,0.03590727725065301,-1.4613391765677595,4.089148822991939e-06,5.194274429651419,1e+38,1e+38
110,SN2005eg,0.852009583479158,1.0125341068850482,0.09375570839587241,1.2853510925951621,0.7803897270006718,7.644279920086969e-05,13.811819150743165,1e+38,1e+38
111,SN2005fe,1.0494369795986866,0.8799571573801538,-0.058856702082423856,0.876118650691952,0.4208163231965081,1.0787705429139389e-05,12.97951042796854,1e+38,1e+38
112,SN2005ft,1.1119677517388398,0.8883481903002252,-0.15227311546839206,1.3955498892111533,0.5422567851428869,-2.33422809455861e-06,12.96142053581099,1e+38,1e+38
113,SN2005fv,1.0045996245956335,1.3680606931465544,0.01473402470235499,1.6721677326466358,0.6955842619243203,5.1795708222819855e-06,13.000589050025182,1e+38,1e+38
114,SN2005fx,0.7977913139598669,0.9073860033640295,0.9076209697479991,1.172931756762019,0.30686650572530594,1.0480194292850305e-07,10.531960047920071,1e+38,1e+38
115,SN2005gc,1.8353943669002744,1.6188442492849608,0.009086248552509398,2.301812660882,0.4832852023985612,0.00010805548770743106,11.854173763319642,1e+38,1e+38
116,SN2005gs,1.1461611354977423,0.6933790131031835,-0.04494643732862679,1.0785728106529204,1.0454208104318499,-7.721603530705924e-05,14.543305278865608,1e+38,1e+38
117,SN2005gt,0.804312264047759,1.062852670707202,-0.09936003948641935,2.3314827811266237,2.441745203740698,7.724668243582938e-05,17.25490773978985,1e+38,1e+38
118,SN2005gu,1.0115873669689746,0.6534710107526841,-0.16801869117465035,0.4927171478312557,0.9084050872757579,-3.2940218010684503e-06,9.288138239549795,1e+38,1e+38
119,SN2005hc,2.551784719863498,0.7457427537452717,0.6416742173054941,1.8175075177382598,-0.2143621150325173,2.2226171122052064e-06,14.073564219126258,1e+38,1e+38
120,SN2005ho,1.5542218335661002,0.7230728691847543,0.5871231574911421,2.211255549774203,0.8771552688078281,-9.190620273916602e-09,13.687754315696736,1e+38,1e+38
121,SN2005hx,2.128506617926409,1.8620218300630078,0.4258441550334259,1.185650049672338,-0.06896543030085611,-4.92203607437276e-08,14.693321061181368,1e+38,1e+38
122,SN2005id,1.7781856831742089,1.3899191997336895,0.11404094162459606,0.9338152615583305,-0.09835891524999812,-9.554500648675428e-08,11.637575756395723,1e+38,1e+38
123,SN2005ik,1.167755175450066,1.3098491324346275,0.7505152332673781,0.8663987586476599,0.5648983807555602,-1.968887629474217e-06,1.520712641458984,1e+38,1e+38
124,SN2005jb,1.2716110002232723,1.012880247069427,-0.22954317702851307,0.30118119508146773,-1.0301042824817845,-3.897738659442992e-06,21.712061695839175,1e+38,1e+38
125,SN2005jf,1.0993133701328746,0.9621327498178064,-0.12236030533053589,1.1625166989455853,1.4767274857114263,6.040696764170368e-05,10.748922348447765,1e+38,1e+38
126,SN2005jl,2.1456019221463354,1.784147527633941,-1.1955038550452247e-06,1.755354627131628,-2.891563827491999e-07,4.125979132338561e-07,13.279362108794452,1e+38,1e+38
127,SN2005jy,1.676461527040712,3.150638472731719,2.2145984139771127,1.2944121336350534,0.9355653486531242,-9.273421018778316e-07,8.897170664434762,1e+38,1e+38
128,SN2005jz,0.880006661789729,1.1982326124663325,0.06303402317441882,0.9116943346039617,1.0267092333335195,7.794062775054564e-06,7.460652766889053,1e+38,1e+38
129,SN2005kn,1.1201291032116978,1.2958997030289516,-0.04720489928687176,0.8941360106099181,0.8185513402583032,-1.018348476900278e-05,7.706936813564799,1e+38,1e+38
130,SN2005li,1.7871187802044672,1.6651686660906224,0.8709566543267998,1.8107322294593744,-0.0297563539048575,3.015959959441108e-06,11.037647823680231,1e+38,1e+38
131,SN2006fg,3.0684196956073677,3.0239605370260363,0.5711283138489469,2.9132149961236125,-0.9747781922329042,4.5359399354436616e-07,137.78921225750966,1e+38,1e+38
132,SN2006fx,1.1031793635807872,1.1726884688396646,1.5064188702504586,0.9614479238698641,-0.4023365746616617,-4.202361984272372e-08,12.886939111235183,1e+38,1e+38
133,SN2006nu,1.2147894123108478,0.8934331033546741,0.3634649732849941,0.9709055082568231,0.35510068485657387,-2.559319442532574e-06,12.402598843461227,1e+38,1e+38
134,SN2006ok,2.9862064613122046,1.756877183216189,0.7178357097894221,1.2843151691421986,0.13674113743906588,5.881039582366642e-06,8.588153451719023,1e+38,1e+38
135,SN2006oo,1.12697241609208,0.8267483232053322,0.22445520807669575,-0.29500563721099077,0.831660757593683,7.66297041662983e-07,6.902980206570915,1e+38,1e+38
136,SN2007ih,2.6841256365408452,0.20293942263495113,0.4919280812792356,1.7816502912118428,0.6460958997245767,-7.858664552444532e-07,18.866825659555058,1e+38,1e+38
137,SN2007mr,1.7345608057118165,1.2734458406658584,0.7582336051298814,0.5866635862250569,1.7504506321218205,-2.3924091658806136e-07,71.2273015770825,1e+38,1e+38
138,SN2007mt,0.4623775934177543,-0.0018092731266116148,0.46716237488865464,0.05942062440369798,-1.5518614844899146,-4.011417959737481e-06,5.4175941459464605,1e+38,1e+38
139,SN2007nk,1.059710847438773,0.9419759779644783,0.08817299787203832,1.1622225729040345,0.564473561919569,-2.863536922999723e-06,10.780770761382321,1e+38,1e+38
140,SN2007nl,0.410405064467854,0.15578417029941716,-0.2205683227983595,1.7060002739835463,1.4756151292829907,2.5996447947215128e-05,19.54083523767583,1e+38,1e+38
141,SN2007pa,1.4647597940641166,1.2414665892108951,0.5282322566166571,1.285927051436325,0.4748413936998028,-2.112305364923275e-06,10.52636305095645,1e+38,1e+38
142,SN2007qn,0.62098044334849,-0.09891315096349278,1.141929056658726,0.7435759623514063,0.031148781622652687,-1.2910485301493214e-06,8.348616606641038,1e+38,1e+38
143,SDSS-II SN 13383,1.2201418360404857,1.58278884304076,-0.3494194419490066,2.0847212908596084,-1.5913069438810834,0.00010279523338805752,19.200599950059775,1e+38,749.180380523742
144,SDSS-II SN 14268,1.4104886890661814,1.7552748463551628,1.0018605731072396,1.290206570751548,-0.233361038506593,1.0122842389919993e-06,23.408594049771168,1e+38,1.6799134203532762
145,SDSS-II SN 14792,0.8491998793689286,0.3473239799413898,1.2982562768575125,0.12376636885621153,0.42230933286723715,-2.129651881803191e-06,11.850439313437692,1e+38,1.0186390967266747
146,SDSS-II SN 15697,0.5287845452364591,0.13015032552645356,1.2631358029398252,0.11393464339111073,-1.0612393613372866,4.11720564808674e-06,7.258538380080995,1e+38,1.0216502259750035
147,SDSS-II SN 16467,2.4875248009741435,1.9298922646395797,1.2756474884369475,1.5034469835574302,1.1115416668108251,-0.3684482566293624,9.764073557610244,1e+38,1.4033586832373521
148,SDSS-II SN 16468,0.7511475632901708,0.6910062296978681,0.6838826532626942,0.48596098051133957,-1.3210559670139561,-1.1040465955926203e-06,6.141128269775033,1e+38,1.3002952610255025
149,SDSS-II SN 17814,1.9842863223902687,1.8148396565177638,1.2481559639068704,3.4504588272249777,2.8697656011901693,-3.320344248604201e-05,45.576836077678884,1e+38,2.488123102689076
150,SDSS-II SN 17967,0.4476175586894089,1.2011684121728243,1.906960483421815,0.6003455222935704,-0.009457661709358673,-4.931341651358159e-06,10.393318061528865,1e+38,1.0057847563364886
151,SDSS-II SN 19032,0.6646570238602373,0.2963096884676735,0.871159468194868,0.20079657314361088,-1.239148006615971,0.24145242358186694,8.966703865127354,1e+38,12.091471647337425
152,SDSS-II SN 19347,0.6853862905899016,1.3185071782293647,0.4052506869922698,1.4058796678722612,1.4604050304641853,0.6549694617058641,11.628707951927593,1e+38,15.88548798023459
153,SDSS-II SN 20278,1.0219996751644769,0.5260681538410714,1.1920881156474834,-0.2382621016413668,-0.8789960633762698,-1.6767139194780734e-06,8.11478326170711,1e+38,1.7385805422153235
154,SDSS-II SN 7882,0.9807573990706319,0.9375730121237824,0.9798025068461103,1.4153333736515956,0.4622101645853764,0.8181357184145666,9.15455553511846,1e+38,4.88436831654957
155,SN2005hp,1.6777675354762387,1.178477791335998,0.10010975285144265,1.6301190042654619,-0.563123471086341,0.5151104441034401,10.473007536108657,1e+38,11.143490303171054
156,SN2006fk,1.0112538605973604,1.0300892554071113,0.1324272519444255,1.198207251520906,1.0217047883940344,0.5041099063303012,11.998023145080627,1e+38,4.8158781772525785
