SN,claimed_types,redshifts,has_spectra,has_host,ker1,ker2,ker3,add_err,g-050,g-049,g-048,g-047,g-046,g-045,g-044,g-043,g-042,g-041,g-040,g-039,g-038,g-037,g-036,g-035,g-034,g-033,g-032,g-031,g-030,g-029,g-028,g-027,g-026,g-025,g-024,g-023,g-022,g-021,g-020,g-019,g-018,g-017,g-016,g-015,g-014,g-013,g-012,g-011,g-010,g-009,g-008,g-007,g-006,g-005,g-004,g-003,g-002,g-001,g+000,g+001,g+002,g+003,g+004,g+005,g+006,g+007,g+008,g+009,g+010,g+011,g+012,g+013,g+014,g+015,g+016,g+017,g+018,g+019,g+020,g+021,g+022,g+023,g+024,g+025,g+026,g+027,g+028,g+029,g+030,g+031,g+032,g+033,g+034,g+035,g+036,g+037,g+038,g+039,g+040,g+041,g+042,g+043,g+044,g+045,g+046,g+047,g+048,g+049,g+050,g+051,g+052,g+053,g+054,g+055,g+056,g+057,g+058,g+059,g+060,g+061,g+062,g+063,g+064,g+065,g+066,g+067,g+068,g+069,g+070,g+071,g+072,g+073,g+074,g+075,g+076,g+077,g+078,g+079,g+080,g+081,g+082,g+083,g+084,g+085,g+086,g+087,g+088,g+089,g+090,g+091,g+092,g+093,g+094,g+095,g+096,g+097,g+098,g+099,g+100,r-050,r-049,r-048,r-047,r-046,r-045,r-044,r-043,r-042,r-041,r-040,r-039,r-038,r-037,r-036,r-035,r-034,r-033,r-032,r-031,r-030,r-029,r-028,r-027,r-026,r-025,r-024,r-023,r-022,r-021,r-020,r-019,r-018,r-017,r-016,r-015,r-014,r-013,r-012,r-011,r-010,r-009,r-008,r-007,r-006,r-005,r-004,r-003,r-002,r-001,r+000,r+001,r+002,r+003,r+004,r+005,r+006,r+007,r+008,r+009,r+010,r+011,r+012,r+013,r+014,r+015,r+016,r+017,r+018,r+019,r+020,r+021,r+022,r+023,r+024,r+025,r+026,r+027,r+028,r+029,r+030,r+031,r+032,r+033,r+034,r+035,r+036,r+037,r+038,r+039,r+040,r+041,r+042,r+043,r+044,r+045,r+046,r+047,r+048,r+049,r+050,r+051,r+052,r+053,r+054,r+055,r+056,r+057,r+058,r+059,r+060,r+061,r+062,r+063,r+064,r+065,r+066,r+067,r+068,r+069,r+070,r+071,r+072,r+073,r+074,r+075,r+076,r+077,r+078,r+079,r+080,r+081,r+082,r+083,r+084,r+085,r+086,r+087,r+088,r+089,r+090,r+091,r+092,r+093,r+094,r+095,r+096,r+097,r+098,r+099,r+100,i-050,i-049,i-048,i-047,i-046,i-045,i-044,i-043,i-042,i-041,i-040,i-039,i-038,i-037,i-036,i-035,i-034,i-033,i-032,i-031,i-030,i-029,i-028,i-027,i-026,i-025,i-024,i-023,i-022,i-021,i-020,i-019,i-018,i-017,i-016,i-015,i-014,i-013,i-012,i-011,i-010,i-009,i-008,i-007,i-006,i-005,i-004,i-003,i-002,i-001,i+000,i+001,i+002,i+003,i+004,i+005,i+006,i+007,i+008,i+009,i+010,i+011,i+012,i+013,i+014,i+015,i+016,i+017,i+018,i+019,i+020,i+021,i+022,i+023,i+024,i+025,i+026,i+027,i+028,i+029,i+030,i+031,i+032,i+033,i+034,i+035,i+036,i+037,i+038,i+039,i+040,i+041,i+042,i+043,i+044,i+045,i+046,i+047,i+048,i+049,i+050,i+051,i+052,i+053,i+054,i+055,i+056,i+057,i+058,i+059,i+060,i+061,i+062,i+063,i+064,i+065,i+066,i+067,i+068,i+069,i+070,i+071,i+072,i+073,i+074,i+075,i+076,i+077,i+078,i+079,i+080,i+081,i+082,i+083,i+084,i+085,i+086,i+087,i+088,i+089,i+090,i+091,i+092,i+093,i+094,i+095,i+096,i+097,i+098,i+099,i+100,LC_norm
PS1-11ala,Ia,0.37,0,0,rbf,const,const,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14994420217731003,0.18315788417493994,0.21712032155123848,0.2514602855865946,0.2857984262679926,0.31975380661631403,0.35295054866080044,0.3850244335311399,0.41562929645066504,0.4444430604401894,0.4711732602008771,0.4955619199228753,0.5173896652027278,0.5364789696054173,0.5526964597358377,0.5659542288372685,0.5762101364017518,0.5834670997927689,0.5877714122477964,0.5892101488595349,0.587907747463721,0.5840218741290981,0.5777387017125442,0.5692677450970426,0.5588364067353133,0.5466843914674918,0.5330581494698783,0.518205501171397,0.5023705877420893,0.4857892760754618,0.4686851283611916,0.4512660242452027,0.43372149860496806,0.41622083181467917,0.39891190189378956,0.3819207813284181,0.36535203557786444,0.34928965692635405,0.33379854698019223,0.31892644455704555,0.30470618354087303,0.29115815794234545,0.2782928690957539,0.2661134327280486,0.2546179313368385,0.2438015095996391,0.23365812682416987,0.22418190002721108,0.21536799329070289,0.20721303258522392,0.1997150493149649,0.19287297935615588,0.18668576636595197,0.18115113762650628,0.17626413693549042,0.17201551122440395,0.16839005530502257,0.16536502199574982,0.16290870278461878,0.16097927726183978,0.15952401810234693,0.15847892290693213,0.15776882542220627,0.15730801737578984,0.1570013893206161,0.1567460754748645,0.15643356461688393,0.15595221759769692,0.1551901129388473,0.15403812606424275,0.15239313566750695,0.15016124301516928,0.14726088694884482,0.143625739068158,0.1392072699405125,0.13397688790346182,0.12792756660058183,0.12107489520809116,0.11345750557675352,0.10513685241440343,0.09619634524486766,0.0867398533001633,0.07688962586687645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1282312419531457,0.19414723322009744,0.26154920707079604,0.32970042167004,0.3978480176345276,0.46523598608246797,0.5311183582593586,0.5947723040974983,0.6555108237556632,0.7126947221127303,0.7657435715058648,0.8141453922131021,0.8574648130340301,0.8953495143561574,0.9275348028683023,0.9538462185200992,0.9742001290965575,0.9886023244173853,0.9971446782146635,1.0,0.9974152495653024,0.9897033315438418,0.9772337252470069,0.9604222346600796,0.9397201634995127,0.9156032308273546,0.8885605425580755,0.8590839239919301,0.8276578985611025,0.7947505685252222,0.760805616223406,0.7262356003132757,0.691416672412969,0.6566847869394666,0.6223334231378304,0.5886127849115096,0.5557303932453065,0.5238529395194808,0.49310922769450144,0.4635940003994166,0.43537241987857195,0.40848496015265523,0.382952462210765,0.35878110953475206,0.3359670966416436,0.3145007876425068,0.2943701941572616,0.27556364079705964,0.258071530181129,0.24188716619889106,0.22700664196722675,0.21342784562500056,0.20114868074686013,0.19016463689189592,0.18046587796259353,0.17203404028455188,0.16483894758973663,0.15883545573987387,0.15396063590826856,0.150131491162796,0.1472433786656726,0.14516927902871116,0.14376001703776056,0.1428454957522861,0.14223696062486496,0.14173026385952514,0.1411100537005179,0.1401547706965865,0.13864229508391196,0.1363560578403696,0.1330914040565532,0.12866198197133308,0.12290592502020285,0.1156915976239606,0.10692268809868358,0.0965424533295217,0.08453694878552163,0.0709371127993951,0.05581961427983448,0.03930641645924191,0.021563054174253606,0.002795666671441474,-0.016753129680468947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2679580338758283,0.3231509690051565,0.37958815061793355,0.43665268828247605,0.49371419598530897,0.5501396505589891,0.6053044356694178,0.6586033095240748,0.7094610317671024,0.757342390020824,0.8017613792076309,0.8422893072405536,0.8785616280758024,0.9102833366016497,0.9372327991992608,0.9592639365489193,0.9763067215343769,0.9883660020945477,0.9955187061622471,0.9979095310131281,0.9957452616091576,0.9892879000023481,0.9788468195013242,0.9647701820755893,0.947435874440071,0.9272422268199157,0.9045987785335766,0.8799173459258842,0.8536036313041385,0.8260495871811843,0.7976267187019268,0.7686804704724916,0.7395258026632251,0.710444017423061,0.6816808514994136,0.6534458062197878,0.6259126435474536,0.5992209379097698,0.5734785397493722,0.548764779187557,0.5251342180274816,0.5026207460789961,0.48124181396481946,0.4610025992540795,0.4418999155264241,0.4239256944416805,0.40706989785888503,0.3913227497135194,0.3766762139045522,0.36312468362771677,0.3506648875629577,0.3392950574010035,0.3290134377586199,0.3198162519423006,0.31169526396762204,0.30463509751902396,0.2986104853311858,0.29358362720667175,0.2895018314308316,0.2862956028132128,0.283877321564303,0.2821406315060044,0.28096062489254237,0.2801948757468616,0.279685335661333,0.27926106711677173,0.27874175126607637,0.2779418714212745,0.27667544173139885,0.2747611241065513,0.2720275564083089,0.2683187021360089,0.2634990267917864,0.2574583089577632,0.2501159047056915,0.24142430175431648,0.23137182403590228,0.21998437690951556,0.20732615696784165,0.1934992867569084,0.17864237230033636,0.16292801860420286,0.14655937378602948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.622032248420396
PS15bdr,Ia,0.07,0,1,rbf,const,const,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3107663558174289,0.3774659048016601,0.45566079485603095,0.5422430498419549,0.6330683591786187,0.723197510539875,0.8072390762279523,0.87977225142614,0.9358205848965067,0.9713391557990837,0.9836692934893442,0.9719073035534145,0.937129616258361,0.8824202831642405,0.8126616667763111,0.7340773812665076,0.6535562372208209,0.5778308031368234,0.5126241105375605,0.461901443527752,0.42736153529006854,0.4082688422044254,0.40166968104104506,0.40296151218408555,0.40671341880027295,0.40758451466370693,0.40116890660256416,0.38461584227837226,0.3569267035958696,0.31890290263667515,0.2727922466538695,0.221738328744965,0.16916574418400637,0.11822951127883177,0.07142467055952229,0.03040276802207504,-0.004010333068634494,-0.031643457413770976,-0.05272859709519539,-0.06764524531521203,-0.07672260158597945,-0.08013571974771999,-0.0779021896747624,-0.06996032749928459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44601263334135083,0.500925021787099,0.5653012918278465,0.6365827096263817,0.7113573481805457,0.7855588539650431,0.8547485736997475,0.9144636685106702,0.9606071268426305,0.9898488472426998,1.0,0.990316591787886,0.9616848258615893,0.9166437394361241,0.8592128827230116,0.7945160312860706,0.7282246034248449,0.6658813864940614,0.6121980364910903,0.5704390915462342,0.5420030843055729,0.5262844565907773,0.5208515007945771,0.5219150392253905,0.5250039079876555,0.5257210635794131,0.5204392233373974,0.5068114205720039,0.48401551321962444,0.452711287625798,0.4147493179979133,0.3727176608946729,0.32943571628052126,0.2875009468591991,0.24896746898936514,0.2151949670585935,0.18686335757308564,0.16411356569163477,0.1467545970297138,0.13447402251555304,0.12700081885553557,0.12419086776658785,0.1260296878611287,0.13256806221882256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33424779855163217,0.3660010165543337,0.40322674638688205,0.44444539417841594,0.4876840051029491,0.5305912006564791,0.5706003191145247,0.6051307133880467,0.6318132768885929,0.6487223706103956,0.654592298609097,0.6489928449941446,0.6324364588863197,0.6063913445372584,0.5731818163246739,0.5357707095465993,0.4974375351914865,0.4613874231092155,0.4303448994823991,0.4061976911788451,0.3897545029914608,0.3806651694799954,0.37752354998982024,0.3781385435937222,0.3799246892325449,0.38033938614229856,0.37728514957703885,0.36940484051937106,0.3562230533822262,0.3381213111758072,0.3161697127928933,0.291864808038507,0.26683692158610967,0.2425880423631611,0.22030596799407848,0.20077693917893014,0.18439411923993967,0.1712389984820347,0.16120113395275423,0.15409986280482346,0.14977846518037408,0.1481536043424357,0.14921690639456234,0.15299773677248132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.476394654056318
SNLS-03D4cw,,0.1543;0.1543,0,1,rbf,const,const,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3882582804022773,0.37833813710701525,0.3683570503824969,0.35831608106011725,0.34821629876464444,0.33805878172219145,0.32784461657438263,0.3175748981794428,0.3072507294201689,0.29687322100570784,0.28644349127402213,0.2759626659888491,0.26543187814010216,0.2548522677394535,0.24422498161522896,0.23355117320317315,0.22283200234409709,0.21206863506707235,0.20126224338570245,0.1904140050806284,0.1795251034889174,0.168596727287257,0.15763007027996676,0.14662633117943957,0.13558671338864736,0.12451242478295844,0.1134046774919553,0.10226468767643404,0.09109367530884543,0.07989286395235935,0.06866348053655669,0.05740675513394712,0.04612392073800117,0.03481621303808507,0.02348487019487724,0.012131132615027879,0.0007562427261005777,-0.010638555248940217,-0.022052015517826824,-0.03348289094536124,-0.044929933278308284,-0.05639189337328958,-0.06786752142136698,-0.07935556717475961,-0.09085478017321676,-0.10236390996970261,-0.11388170635319005,-0.1254069195799892,-0.13693830059192982,-0.1484746012441797,-0.16001457453030982,-0.17155697480322982,-0.18310055799887684,-0.1946440818585275,-0.20618630615179823,-0.21772599289482789,-0.229261906573278,-0.240792814357074,-0.25231748632478207,-0.2638346956755972,-0.2753432189475256,-0.2868418362335025,-0.29832933139544465,-0.30980449227417384,-0.3212661109048464,-0.3327129837261875,-0.3441439117876621,-0.35555770096146233,-0.3669531621434832,-0.3783291114618696,-0.3896843704800565,-0.40101776639567993,-0.4123281322449937,-0.42361430709833925,-0.434875136255615,-0.44610947144587526,-0.45731617101591737,-0.46849410012368586,-0.4796421309275476,-0.4907591427741909,-0.501844022381705,-0.5128956640274793,-0.5239129697237128,-0.5348948494025594,-0.5458402210895721,-0.5567480110792139,-0.5676171541083012,-0.5784465935260078,-0.5892352814631799,-0.5999821789954569,-0.6106862563098332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6395129089626586,0.6360648804390081,0.6325956692895085,0.6291056442363422,0.6255951770576225,0.6220646425233843,0.6185144183246928,0.6149448850123859,0.6113564259234298,0.6077494271175984,0.6041242773045152,0.6004813677755152,0.5968210923341289,0.593143847223126,0.5894500310556865,0.5857400447410699,0.582014291415097,0.5782731763644412,0.5745171069564254,0.5707464925612452,0.566961744481767,0.5631632758771278,0.5593515016870275,0.5555268385587704,0.5516897047688019,0.5478405201497527,0.5439797060105988,0.5401076850630153,0.5362248813436034,0.532331720136802,0.5284286278957377,0.5245160321678908,0.5205943615159437,0.5166640454372534,0.5127255142922709,0.5087791992171306,0.5048255320548232,0.5008649452698495,0.4968978718725108,0.4929247453404456,0.4889459995394781,0.48496206864584374,0.48097338706497256,0.4769803893564679,0.4729835101542664,0.46898318408611045,0.46497984569852596,0.460973929376295,0.4569658692639923,0.45295609919027563,0.44894505258804546,0.4449331624180475,0.4409208610890325,0.43690858038411134,0.43289675138022704,0.42888580437450957,0.4248761688044361,0.42086827317625086,0.41686254498374864,0.4128594106360064,0.40885929538304994,0.40486262323739036,0.40086981690313234,0.3968812977002637,0.3928974854916993,0.38891879860963496,0.38494565378327916,0.3809784660658966,0.3770176487639151,0.3730636133667225,0.36911676947302174,0.36517752472337917,0.3612462847293331,0.3573234530059432,0.35340943090158616,0.34950461753050543,0.34560940970673665,0.3417242018773454,0.33784938605497655,0.33398535175522115,0.3301324859312309,0.3262911729083319,0.3224617943227684,0.3186447290597585,0.31484035318948467,0.31104903990927857,0.307271159481677,0.30350707917591824,0.2997571632080625,0.29602177268661867,0.2923012655526639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.997175721884729,0.9943340931009376,0.9914754156558385,0.9885999940757239,0.9857081353440188,0.9828001488118076,0.9798763461978321,0.9769370414990178,0.9739825509216453,0.9710131928675855,0.9680292878379413,0.9650311583986341,0.9620191291184588,0.9589935264933743,0.9559546789120896,0.9529029165803536,0.9498385714658941,0.9467619772502376,0.9436734692392343,0.9405733843424106,0.9374620609697266,0.9343398389971646,0.9312070597047825,0.9280640657010049,0.9249112008675608,0.9217488103044228,0.9185772402540955,0.9153968380327893,0.9122079520097722,0.9090109314765973,0.9058061266402208,0.9025938885472917,0.8993745689809107,0.8961485204675131,0.8929160961323316,0.8896776497131621,0.8864335354364732,0.8831841079761115,0.8799297223982391,0.8766707340787406,0.8734074986550444,0.8701403719435297,0.8668697098982304,0.8635958685213595,0.8603192038220122,0.8570400717266922,0.853758828051778,0.8504758284002849,0.8471914281205664,0.8439059822306053,0.8406198453836001,0.8373333717509581,0.8340469150154126,0.8307608282609003,0.8274754639587948,0.8241911738509001,0.8209083089219209,0.8176272193443997,0.8143482543823587,0.8110717623568868,0.8077980905841945,0.8045275852861381,0.8012605915833384,0.7979974533712895,0.7947385133134784,0.7914841127519076,0.7882345916520342,0.7849902885614733,0.7817515405205232,0.778518683034633,0.7752920500055767,0.7720719736626253,0.7688587845350165,0.7656528113555954,0.7624543810470499,0.7592638186324351,0.7560814472145253,0.7529075878794549,0.7497425596829542,0.7465866795815211,0.7434402623704774,0.7403036206495546,0.7371770647609491,0.7340609027480264,0.7309554403002594,0.7278609806912835,0.7247778247513651,0.7217062708123408,0.7186466146594387,0.7155991494762143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.094401486346953
SNLS-06D1hc,,0.555,1,0,rbf,const,const,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030161161997396272,0.02760146823040371,0.08784195162529891,0.1496097177298797,0.2118962814988929,0.2736591187126228,0.33384750553879444,0.39142955805093654,0.44541962314710076,0.4949051152985613,0.5390718682477821,0.57722708036019,0.6088189790647767,0.6334524143201185,0.650899712408728,0.6611062769830384,0.6641906095886149,0.6604386306582816,0.6502924061435175,0.6343336152471957,0.6132623205816788,0.587871812522631,0.5590204834487351,0.527601834504363,0.49451381828599233,0.4606287680913779,0.42676515336668186,0.3936623296875968,0.3619593216626104,0.3321784930842452,0.3047147287567915,0.27983048766897306,0.2576568010994999,0.23819999705777503,0.22135365031339482,0.2069150009308339,0.19460486865893092,0.18408992821483927,0.17500611115958867,0.16698186966536066,0.15966007785817798,0.15271745506251638,0.14588056559951273,0.13893767118286057,0.13174597087739562,0.12423404405214258,0.1163995966578151,0.10830288313416206,0.10005641919803883,0.09181180028860292,0.0837445854486865,0.07603828925354612,0.06886854157219863,0.062388427110459915,0.05671590872682668,0.05192407878596358,0.04803478283426052,0.045015933257522206,0.04278259216592854,0.04120166761994224,0.04009984976524044,0.03927422614973829,0.038504868721708094,0.037568586081569495,0.036252987543751565,0.03437001113816493,0.03176812327665135,0.028342497930913795,0.02404261988749138,0.018876920221243095,0.0129142317083552,0.006282036256680355,-0.0008383453623691301,-0.008219309078092017,-0.015596818403350667,-0.022681994155100357,-0.02917381544699501,-0.034772270770776305,-0.03919130160111481,-0.042170919478990515,-0.04348794678399849,-0.04296492575656841,-0.040476853110638214,-0.03595552152641503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07943420579727968,0.14280592434914163,0.20889611006359818,0.2766618865471011,0.34499683897453703,0.41275720794419846,0.4787902382095376,0.5419638438959019,0.6011966592358671,0.6554874813240181,0.7039430836093141,0.7458033893762174,0.7804630457196914,0.8074885312253322,0.8266300637286974,0.8378277452570806,0.8412115845502129,0.837095266580759,0.8259637844827264,0.8084553019024096,0.78533786161613,0.7574817871221832,0.7258288257061474,0.6913592426848544,0.6550581870889478,0.6178827008705224,0.5807307316291708,0.5444134306824591,0.5096318756552886,0.4769591549104282,0.4468284988705823,0.4195278528245219,0.3952009719493091,0.3738547987441052,0.3553725734670577,0.33953184700831185,0.32602632908769985,0.314490326593105,0.30452441791616824,0.2957209757681059,0.28768819526755524,0.28007140330248714,0.27257061199366206,0.26495352203169537,0.2570634656760561,0.24882208693978197,0.2402268690050198,0.23134391736951118,0.22229667368412281,0.21325145418824967,0.20440086573141739,0.195946243225071,0.18808027122251456,0.18097089984819795,0.17474754684223537,0.16949040226318438,0.16522343298817108,0.16191143550817857,0.15946122397025692,0.1577267824290643,0.15651797163347125,0.15561217514965348,0.15476810862787715,0.15374090748198516,0.15229755665218161,0.15023173225396597,0.14737718590404267,0.14361891235623478,0.13890149107356597,0.1332341718384298,0.12669247149061222,0.1194162511742806,0.11160443896771356,0.10350674062205306,0.09541283210785757,0.08763964446305789,0.08051742945695119,0.07437533146550832,0.0695271869654101,0.06625823081156394,0.06481331247294767,0.06538712189296292,0.06811680090565592,0.0730771801596706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20174935080724862,0.26815525479659524,0.3374097839059453,0.40842012968412206,0.4800269030794916,0.5510315824355405,0.6202262195403097,0.6864245251841516,0.748493358700483,0.8053835804185194,0.8561591968386925,0.900023739402054,0.9363428714110474,0.9646623147876345,0.9847203280267667,0.9964541452780468,1.0,0.9956865961292602,0.9840221478857183,0.965675373652867,0.9414510894523087,0.9122612891692652,0.8790928101540134,0.842972852025695,0.8049337319311014,0.7659783141990334,0.727047539417916,0.6889913961582814,0.652544529061883,0.6183074654879849,0.5867341785738499,0.5581264001893013,0.5326347683906211,0.5102665580794236,0.490899419151521,0.4743002518201047,0.46014810087862373,0.44805976413279375,0.4376166959953783,0.42839175232321763,0.4199743689403343,0.4119928912798088,0.40413296829072726,0.3961511783649903,0.3878833526415914,0.37924738351236054,0.370240633656138,0.36093237364806047,0.35145195542193874,0.3419736583029064,0.3326993109949731,0.3238398881609673,0.315597299928611,0.30814753773671966,0.30162621573933823,0.2961173634283104,0.29164609519598594,0.28817552201831864,0.28560799637914674,0.2837905112124047,0.28252382355667094,0.2815746582868513,0.2806901785579192,0.27961379587117524,0.2781013385987273,0.27593660423805505,0.2729453845720228,0.26900716799588703,0.26406388048670904,0.2581252146964856,0.2512703031503648,0.24364570342775652,0.23545986811703162,0.22697445867657864,0.21849302052189779,0.21034765908526173,0.20288443831938782,0.19644826175968735,0.19136799211317118,0.1879425210437699,0.1864284212109308,0.18702970415140155,0.1898900779357096,0.19508795604340673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.387778112492445
