SN,claimed_types,redshifts,has_spectra,has_host,ker1,ker2,ker3,add_err,g-050,g-049,g-048,g-047,g-046,g-045,g-044,g-043,g-042,g-041,g-040,g-039,g-038,g-037,g-036,g-035,g-034,g-033,g-032,g-031,g-030,g-029,g-028,g-027,g-026,g-025,g-024,g-023,g-022,g-021,g-020,g-019,g-018,g-017,g-016,g-015,g-014,g-013,g-012,g-011,g-010,g-009,g-008,g-007,g-006,g-005,g-004,g-003,g-002,g-001,g+000,g+001,g+002,g+003,g+004,g+005,g+006,g+007,g+008,g+009,g+010,g+011,g+012,g+013,g+014,g+015,g+016,g+017,g+018,g+019,g+020,g+021,g+022,g+023,g+024,g+025,g+026,g+027,g+028,g+029,g+030,g+031,g+032,g+033,g+034,g+035,g+036,g+037,g+038,g+039,g+040,g+041,g+042,g+043,g+044,g+045,g+046,g+047,g+048,g+049,g+050,g+051,g+052,g+053,g+054,g+055,g+056,g+057,g+058,g+059,g+060,g+061,g+062,g+063,g+064,g+065,g+066,g+067,g+068,g+069,g+070,g+071,g+072,g+073,g+074,g+075,g+076,g+077,g+078,g+079,g+080,g+081,g+082,g+083,g+084,g+085,g+086,g+087,g+088,g+089,g+090,g+091,g+092,g+093,g+094,g+095,g+096,g+097,g+098,g+099,g+100,r-050,r-049,r-048,r-047,r-046,r-045,r-044,r-043,r-042,r-041,r-040,r-039,r-038,r-037,r-036,r-035,r-034,r-033,r-032,r-031,r-030,r-029,r-028,r-027,r-026,r-025,r-024,r-023,r-022,r-021,r-020,r-019,r-018,r-017,r-016,r-015,r-014,r-013,r-012,r-011,r-010,r-009,r-008,r-007,r-006,r-005,r-004,r-003,r-002,r-001,r+000,r+001,r+002,r+003,r+004,r+005,r+006,r+007,r+008,r+009,r+010,r+011,r+012,r+013,r+014,r+015,r+016,r+017,r+018,r+019,r+020,r+021,r+022,r+023,r+024,r+025,r+026,r+027,r+028,r+029,r+030,r+031,r+032,r+033,r+034,r+035,r+036,r+037,r+038,r+039,r+040,r+041,r+042,r+043,r+044,r+045,r+046,r+047,r+048,r+049,r+050,r+051,r+052,r+053,r+054,r+055,r+056,r+057,r+058,r+059,r+060,r+061,r+062,r+063,r+064,r+065,r+066,r+067,r+068,r+069,r+070,r+071,r+072,r+073,r+074,r+075,r+076,r+077,r+078,r+079,r+080,r+081,r+082,r+083,r+084,r+085,r+086,r+087,r+088,r+089,r+090,r+091,r+092,r+093,r+094,r+095,r+096,r+097,r+098,r+099,r+100,i-050,i-049,i-048,i-047,i-046,i-045,i-044,i-043,i-042,i-041,i-040,i-039,i-038,i-037,i-036,i-035,i-034,i-033,i-032,i-031,i-030,i-029,i-028,i-027,i-026,i-025,i-024,i-023,i-022,i-021,i-020,i-019,i-018,i-017,i-016,i-015,i-014,i-013,i-012,i-011,i-010,i-009,i-008,i-007,i-006,i-005,i-004,i-003,i-002,i-001,i+000,i+001,i+002,i+003,i+004,i+005,i+006,i+007,i+008,i+009,i+010,i+011,i+012,i+013,i+014,i+015,i+016,i+017,i+018,i+019,i+020,i+021,i+022,i+023,i+024,i+025,i+026,i+027,i+028,i+029,i+030,i+031,i+032,i+033,i+034,i+035,i+036,i+037,i+038,i+039,i+040,i+041,i+042,i+043,i+044,i+045,i+046,i+047,i+048,i+049,i+050,i+051,i+052,i+053,i+054,i+055,i+056,i+057,i+058,i+059,i+060,i+061,i+062,i+063,i+064,i+065,i+066,i+067,i+068,i+069,i+070,i+071,i+072,i+073,i+074,i+075,i+076,i+077,i+078,i+079,i+080,i+081,i+082,i+083,i+084,i+085,i+086,i+087,i+088,i+089,i+090,i+091,i+092,i+093,i+094,i+095,i+096,i+097,i+098,i+099,i+100
CSS150120:053013-165338,II,0.02,0,0,rbf,const,const,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28109638384e-08,4.97114148236e-08,5.99724289952e-08,6.92848038378e-08,7.31280786686e-08,6.91845868664e-08,5.96558630872e-08,5.05514101874e-08,4.67766802523e-08,4.77181903647e-08,4.89531851093e-08,4.80414428141e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.01592126927e-08,8.68219073073e-08,1.11599439376e-07,1.34086267914e-07,1.43366721462e-07,1.33844271443e-07,1.10835019621e-07,8.88502654905e-08,7.97353290471e-08,8.20088174776e-08,8.49909907188e-08,8.27893833941e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.57051280186e-08,7.88363575121e-08,8.34925155338e-08,8.7718207858e-08,8.9462177278e-08,8.76727322308e-08,8.33488668781e-08,7.92175236508e-08,7.75046579659e-08,7.79318886265e-08,7.84922943126e-08,7.80785714456e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DES17C1ffz,,,0,0,rbf,const,const,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89623939241e-11,1.0258327225e-10,1.93359427688e-10,3.01935682169e-10,4.2861054363e-10,5.73307873358e-10,7.35558607875e-10,9.14493391993e-10,1.10884660166e-09,1.31697183681e-09,1.53686856196e-09,1.76621918229e-09,2.00243548105e-09,2.24271302405e-09,2.48409187269e-09,2.72352174555e-09,2.95792963969e-09,3.18428786757e-09,3.39968048644e-09,3.60136618973e-09,3.78683588981e-09,3.9538634397e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05407115487e-11,1.55516856515e-10,3.09615180515e-10,4.93930309979e-10,7.08968981203e-10,9.54601943857e-10,1.23003293271e-09,1.5337861618e-09,1.86371315342e-09,2.21701903825e-09,2.59030777949e-09,2.97964511187e-09,3.38063737206e-09,3.78852385385e-09,4.19827987231e-09,4.60472737988e-09,5.00264975768e-09,5.38690731267e-09,5.75255004572e-09,6.09492441376e-09,6.40977108024e-09,6.6933110184e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.77067029845e-12,1.30331796596e-10,2.80219327782e-10,4.59497979219e-10,6.6866064045e-10,9.07581592957e-10,1.17548632975e-09,1.47093939124e-09,1.79185100768e-09,2.13550268056e-09,2.49859117102e-09,2.87728971903e-09,3.2673247197e-09,3.66406555485e-09,4.0626248409e-09,4.45796602233e-09,4.84501502626e-09,5.21877260364e-09,5.57442401586e-09,5.90744287964e-09,6.21368624631e-09,6.48947835241e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gaia15abb,Ia,0.07,0,0,rbf,const,const,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.12981638185e-08,6.92606066884e-08,6.69929002931e-08,6.45185461235e-08,6.18645650064e-08,5.90609671528e-08,5.61401401356e-08,5.3136170265e-08,5.00841151685e-08,4.70192471537e-08,4.39762880905e-08,4.09886570235e-08,3.80877515076e-08,3.53022827431e-08,3.26576830066e-08,3.01756016809e-08,2.78735034664e-08,2.57643791977e-08,2.38565762168e-08,2.21537515845e-08,2.06549476793e-08,1.93547860717e-08,1.82437720893e-08,1.7308699333e-08,1.65331406532e-08,1.58980098441e-08,1.53821766236e-08,1.49631163674e-08,1.46175755917e-08,1.43222343108e-08,1.40543471124e-08,1.37923460456e-08,1.3516390143e-08,1.32088485162e-08,1.28547063934e-08,1.24418861044e-08,1.19614777798e-08,1.14078773083e-08,1.07788318126e-08,1.00753954694e-08,9.30180084308e-09,8.46525297272e-09,7.57565518749e-09,6.64527701193e-09,5.68837552529e-09,4.7207821634e-09,3.75946719999e-09,2.82209403743e-09,1.92657500127e-09,1.09063960614e-09,3.31425283345e-10,-3.34900620662e-10,-8.93480102326e-10,-1.33105898696e-09,-1.63623211625e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5923839838e-08,7.46378678739e-08,7.32066408402e-08,7.16449913315e-08,6.99699731151e-08,6.82005266612e-08,6.63570928745e-08,6.44611847905e-08,6.25349284765e-08,6.06005854917e-08,5.86800699953e-08,5.67944738888e-08,5.49636132426e-08,5.32056086767e-08,5.15365113703e-08,4.99699849892e-08,4.85170521027e-08,4.71859116706e-08,4.59818319861e-08,4.49071211451e-08,4.396117476e-08,4.31405983199e-08,4.24393994126e-08,4.18492430282e-08,4.13597614308e-08,4.09589086636e-08,4.0633348683e-08,4.03688654287e-08,4.01507828319e-08,3.99643828525e-08,3.97953100831e-08,3.96299522527e-08,3.94557870482e-08,3.92616870135e-08,3.90381758125e-08,3.87776308147e-08,3.84744286971e-08,3.81250325132e-08,3.77280203953e-08,3.72840576702e-08,3.67958156542e-08,3.62678416936e-08,3.57063861181e-08,3.5119192644e-08,3.45152594016e-08,3.39045781512e-08,3.32978594126e-08,3.27062511632e-08,3.21410584838e-08,3.16134710772e-08,3.11343049623e-08,3.07137639042e-08,3.03612252968e-08,3.00850543029e-08,2.98924491079e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.54917062243e-08,6.37931635036e-08,6.19027643911e-08,5.98401001345e-08,5.76276957603e-08,5.52905682974e-08,5.28557165845e-08,5.03515555569e-08,4.78073098566e-08,4.5252383087e-08,4.27157199967e-08,4.02251792772e-08,3.78069344709e-08,3.5484919729e-08,3.32803358352e-08,3.12112300882e-08,2.92921613629e-08,2.75339590427e-08,2.59435816158e-08,2.4524077671e-08,2.32746489187e-08,2.21908118073e-08,2.12646514143e-08,2.0485158658e-08,1.98386395834e-08,1.93091836008e-08,1.8879176143e-08,1.8529840295e-08,1.82417915524e-08,1.79955899734e-08,1.77722745904e-08,1.75538659882e-08,1.73238243944e-08,1.70674523969e-08,1.67722334232e-08,1.64280993195e-08,1.60276226651e-08,1.55661317762e-08,1.50417486157e-08,1.44553519632e-08,1.38104701575e-08,1.31131094432e-08,1.23715254061e-08,1.15959461331e-08,1.07982565712e-08,9.99165407786e-09,9.19028536565e-09,8.40887495105e-09,7.66235485714e-09,6.96550471274e-09,6.33261057575e-09,5.77714982467e-09,5.31150834719e-09,4.94673505164e-09,4.69233747445e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gaia15acz,II;II P,0.018,0,0,rbf,const,const,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8104200083e-08,9.67403419572e-08,1.07216019479e-07,1.16313513036e-07,1.20105863681e-07,1.16565817548e-07,1.11816992308e-07,1.13561449038e-07,1.14817825943e-07,1.05385956123e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41602272129e-07,1.4986991017e-07,1.59898590945e-07,1.68607894811e-07,1.72238426004e-07,1.688494335e-07,1.64303240446e-07,1.65973261276e-07,1.67176028628e-07,1.58146616321e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58309970193e-08,8.22734915731e-08,1.38608438742e-07,1.87531939667e-07,2.07926026142e-07,1.88888755142e-07,1.6335104472e-07,1.72732192389e-07,1.79488598014e-07,1.28766925175e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gaia16afx,,,0,0,rbf,const,const,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.97623024829e-08,8.23893954515e-08,8.46811603225e-08,8.65540747807e-08,8.79410681284e-08,8.87944234514e-08,8.90878986093e-08,8.88179529015e-08,8.80040099626e-08,8.66877356697e-08,8.49313597868e-08,8.2815118758e-08,8.04339415892e-08,7.78935384767e-08,7.53060805415e-08,7.27856770824e-08,7.04438632526e-08,6.83853057965e-08,6.67039180378e-08,6.54795489376e-08,6.47753766049e-08,6.4636096426e-08,6.50869505807e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53847019213e-07,1.55438568558e-07,1.5682696894e-07,1.57961620745e-07,1.58801891105e-07,1.59318872088e-07,1.59496665642e-07,1.59333126734e-07,1.5884002262e-07,1.58042595382e-07,1.56978545149e-07,1.55696480881e-07,1.54253912609e-07,1.52714881841e-07,1.5114734425e-07,1.49620429702e-07,1.48201708586e-07,1.46954590266e-07,1.45935969449e-07,1.45194220351e-07,1.44767617627e-07,1.44683238704e-07,1.44956375834e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09318344401e-07,2.13744164947e-07,2.17605063733e-07,2.20760332081e-07,2.23096977083e-07,2.24534610836e-07,2.25029023633e-07,2.24574250515e-07,2.23203014162e-07,2.20985508394e-07,2.18026570678e-07,2.14461374037e-07,2.10449843815e-07,2.06170068251e-07,2.01811020197e-07,1.97564937722e-07,1.93619722274e-07,1.90151704205e-07,1.87319097754e-07,1.85256423161e-07,1.84070115552e-07,1.83835472513e-07,1.84595019132e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
